START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,06-007,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,207314.1627,236,457853627.05,VND,,,31/07/2024,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,396606.9166,3983,401360512.25,VND,,,31/07/2024,,,,,,,FG
,,,,07-027,Product 07PROU,,,,Batch Resource Cost,SGD,,MAT,,364305.4459,3765,673230450.47,VND,,,31/07/2024,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Value Adjustments,SGD,,MAT,,243888.9271,1978,587244026.08,VND,,,31/07/2024,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,74728.1795,171,83240251.06,VND,,,31/07/2024,,,,,,,FG
,,,,07-021,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,420099.9554,1459,486717923.96,VND,,,31/07/2024,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Resource Cost,SGD,,MAT,,583765.6294,2000,642788116.1,VND,,,31/07/2024,,,,,,,FG
,,,,08-024,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,358504.469,558,460252644.4,VND,,,31/07/2024,,,,,,,FG
,,,,01-026,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,181324.8715,516,153283070.1,VND,,,31/07/2024,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Resource Cost,CTD,,MAT,,785372.9983,4613,672124841.35,VND,,,31/07/2024,,,,,,,FG
,,,,02-012,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,55504.3493,937,96149162.57,VND,,,31/07/2024,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Resource Cost,CTD,,MAT,,217283.0727,1827,347610468.62,VND,,,31/07/2024,,,,,,,FG
,,,,03-028,Product 03XXXX,,,,Batch Resource Cost,CTD,,MAT,,30023.0018,265,59945511.32,VND,,,31/07/2024,,,,,,,FG
,,,,03-019,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,550465.475,4503,860385176.96,VND,,,31/07/2024,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,296318.4287,2374,376765769.25,VND,,,31/07/2024,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Resource Cost,CTD,,MAT,,120158.3726,2836,162305696.17,VND,,,31/07/2024,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,323584.3277,3024,308483517.71,VND,,,31/07/2024,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Value Adjustments,CTD,,MAT,,66137.1009,3283,133373830.96,VND,,,31/07/2024,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,176825.5212,2522,429088458.4,VND,,,31/07/2024,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,313561.5493,1514,493113366.17,VND,,,31/07/2024,,,,,,,FG
,,,,07-003,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,169038.3987,826,421771802.77,VND,,,31/07/2024,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Batch Resource Cost,CTD,,MAT,,305639.7606,2915,705762391.68,VND,,,31/07/2024,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,176857.3543,734,331019690.79,VND,,,31/07/2024,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Resource Cost,CTD,,MAT,,298599.5315,3331,593183509.82,VND,,,31/07/2024,,,,,,,FG
,,,,08-024,Product 08XXXX,,,,Batch Resource Cost,CTD,,MAT,,403149.9818,3152,504992798.57,VND,,,31/07/2024,,,,,,,FG
,,,,08-015,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,175740.0174,4402,332009338.12,VND,,,31/07/2024,,,,,,,FG
,,,,01-014,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,166046.4352,3819,327358129.19,VND,,,31/07/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,204527.1909,1506,260443083.01,VND,,,31/07/2024,,,,,,,FG
,,,,02-024,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,692169.6076,3780,786513383.48,VND,,,31/07/2024,,,,,,,FG
,,,,02-008,Product 02XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,110714.5926,2650,217612323.19,VND,,,31/07/2024,,,,,,,FG
,,,,03-019,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,64481.5703,1513,118601398.69,VND,,,31/07/2024,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,116511.8967,3776,104251852.82,VND,,,31/07/2024,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,98793.6881,123,161330806.61,VND,,,31/07/2024,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,379995.1213,2859,798672851.46,VND,,,31/07/2024,,,,,,,FG
,,,,05-029,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,366825.9448,4350,585713840.96,VND,,,31/07/2024,,,,,,,FG
,,,,05-001,Product 05XXXX,,,,Batch Resource Cost,BDD,,MAT,,165467.9691,1572,252359781.1,VND,,,31/07/2024,,,,,,,FG
,,,,06-027,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,280354.9247,1897,297378133.66,VND,,,31/07/2024,,,,,,,FG
,,,,06-029,Product 06XXXX,,,,Batch Resource Cost,BDD,,MAT,,21958.8766,1460,51759336.24,VND,,,31/07/2024,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,435681.9795,3698,535341654.73,VND,,,31/07/2024,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Unit Cost Adjustments,BDD,,MAT,,443555.7661,2696,674852946.1,VND,,,31/07/2024,,,,,,,FG
,,,,07-008,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,212373.7777,754,415419737.18,VND,,,31/07/2024,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Resource Cost,BDD,,MAT,,30213.4136,2701,64611174.75,VND,,,31/07/2024,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,249892.4878,3969,448794065.56,VND,,,31/07/2024,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Unit Cost Adjustments,BDD,,MAT,,521333.6336,1175,714257999.77,VND,,,31/07/2024,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,628090.9876,2418,884162676.7,VND,,,31/07/2024,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,408391.9781,126,373294504.2,VND,,,31/07/2024,,,,,,,FG
,,,,02-011,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,380507.2364,4842,816749576.46,VND,,,31/07/2024,,,,,,,FG
,,,,02-009,Product 02XXXX,,,,Batch Resource Cost,NAD,,MAT,,81653.5197,4531,108990189.59,VND,,,31/07/2024,,,,,,,FG
,,,,03-021,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,238574.4252,4021,299558712.61,VND,,,31/07/2024,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Resource Cost,NAD,,MAT,,437787.5361,2759,510839928.14,VND,,,31/07/2024,,,,,,,FG
,,,,04-015,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,454947.7096,4454,760777786.78,VND,,,31/07/2024,,,,,,,FG
,,,,04-013,Product 04XXXX,,,,Batch Resource Cost,NAD,,MAT,,393727.1467,2078,584650579.38,VND,,,31/07/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,64483.6774,3437,95733099.72,VND,,,31/07/2024,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,377618.9878,4300,706933530.19,VND,,,31/07/2024,,,,,,,FG
,,,,06-019,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,163771.2151,4657,290166932.13,VND,,,31/07/2024,,,,,,,FG
,,,,06-015,Product 06XXXX,,,,Batch Resource Cost,NAD,,MAT,,898110.2437,2833,867666433.28,VND,,,31/07/2024,,,,,,,FG
,,,,07-020,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,82567.1264,2693,185141104.41,VND,,,31/07/2024,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Value Adjustments,NAD,,MAT,,499215.5239,345,619695231.36,VND,,,31/07/2024,,,,,,,FG
,,,,07-003,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,153711.9266,1517,334363739.76,VND,,,31/07/2024,,,,,,,FG
,,,,07-024,Product 07XXXX,,,,Batch Resource Cost,NAD,,MAT,,339594.7744,3272,478436783.02,VND,,,31/07/2024,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,175120.9165,4847,315322085.84,VND,,,31/07/2024,,,,,,,FG
,,,,08-012,Product 08XXXX,,,,Batch Resource Cost,NAD,,MAT,,239049.1115,1916,581663322.18,VND,,,31/07/2024,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Material Cost,TSD,,MAT,,120892.4297,2422,185851594.66,VND,,,31/07/2024,,,,,,,FG
,,,,01-010,Product 01XXXX,,,,Batch Resource Cost,TSD,,MAT,,44006.1115,4978,76662541.89,VND,,,31/07/2024,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Batch Material Cost,TSD,,MAT,,125353.1447,4250,216614540.07,VND,,,31/07/2024,,,,,,,FG
,,,,02-028,Product 02XXXX,,,,Batch Resource Cost,TSD,,MAT,,130892.8825,2167,262687122.8,VND,,,31/07/2024,,,,,,,FG
,,,,03-022,Product 03XXXX,,,,Value Adjustments,TSD,,MAT,,242248.7449,3129,365361201.31,VND,,,31/07/2024,,,,,,,FG
,,,,03-010,Product 03XXXX,,,,Batch Resource Cost,TSD,,MAT,,172186.0213,2443,291061432.83,VND,,,31/07/2024,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,TSD,,MAT,,159680.2745,3919,229866526.04,VND,,,31/07/2024,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Material Cost,TSD,,MAT,,453176.7351,4676,716537139.62,VND,,,31/07/2024,,,,,,,FG
,,,,05-002,Product 05XXXX,,,,Batch Material Cost,TSD,,MAT,,183241.0909,2511,371995391.44,VND,,,31/07/2024,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,183762.6549,3146,280275946.43,VND,,,31/07/2024,,,,,,,FG
,,,,06-012,Product 06XXXX,,,,Batch Material Cost,TSD,,MAT,,191308.3736,1860,398157192.14,VND,,,31/07/2024,,,,,,,FG
,,,,06-017,Product 06XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,447577.2238,3835,832387855.03,VND,,,31/07/2024,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Batch Material Cost,TSD,,MAT,,357687.1181,940,562314445.47,VND,,,31/07/2024,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Batch Resource Cost,TSD,,MAT,,812909.7871,1136,760859352.88,VND,,,31/07/2024,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Material Cost,TSD,,MAT,,192982.5894,4520,323849692.88,VND,,,31/07/2024,,,,,,,FG
,,,,07-005,Product 07XXXX,,,,Batch Resource Cost,TSD,,MAT,,68391.8256,2431,125601856.66,VND,,,31/07/2024,,,,,,,FG
,,,,08-016,Product 08XXXX,,,,Unit Cost Adjustments,TSD,,MAT,,182692.5327,4754,211341979.64,VND,,,31/07/2024,,,,,,,FG
,,,,08-020,Product 08XXXX,,,,Batch Resource Cost,TSD,,MAT,,119941.8694,1021,147582799.26,VND,,,31/07/2024,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Material Cost,GKD,,MAT,,106096.3751,1694,248578274.67,VND,,,31/07/2024,,,,,,,FG
,,,,01-021,Product 01XXXX,,,,Batch Resource Cost,GKD,,MAT,,188607.9479,957,454761255.13,VND,,,31/07/2024,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Batch Material Cost,GKD,,MAT,,255190.5182,640,342768450.81,VND,,,31/07/2024,,,,,,,FG
,,,,02-003,Product 02XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,286573.3954,4162,470809454.91,VND,,,31/07/2024,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Material Cost,GKD,,MAT,,41262.2799,4827,83278598.84,VND,,,31/07/2024,,,,,,,FG
,,,,03-029,Product 03XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,150754.6916,2870,153035162.2,VND,,,31/07/2024,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Material Cost,GKD,,MAT,,390278.5119,2280,499321898.71,VND,,,31/07/2024,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,GKD,,MAT,,204737.0851,4787,395806486.86,VND,,,31/07/2024,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Material Cost,GKD,,MAT,,113404.9746,1283,237133067.78,VND,,,31/07/2024,,,,,,,FG
,,,,05-006,Product 05XXXX,,,,Batch Resource Cost,GKD,,MAT,,194775.0241,2003,363535707.64,VND,,,31/07/2024,,,,,,,FG
,,,,06-029,Product 06XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,102204.3925,1339,148729453.87,VND,,,31/07/2024,,,,,,,FG
,,,,06-027,Product 06XXXX,,,,Batch Resource Cost,GKD,,MAT,,156838.4096,3337,234973843.62,VND,,,31/07/2024,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,GKD,,MAT,,45441.6935,1940,81485233.29,VND,,,31/07/2024,,,,,,,FG
,,,,07-029,Product 07PROU,,,,Unit Cost Adjustments,GKD,,MAT,,168564.0254,4732,295273964.23,VND,,,31/07/2024,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,GKD,,MAT,,260864.3235,1136,498105499.93,VND,,,31/07/2024,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Resource Cost,GKD,,MAT,,46836.0355,3563,75833317.76,VND,,,31/07/2024,,,,,,,FG
,,,,08-008,Product 08XXXX,,,,Batch Material Cost,GKD,,MAT,,236361.1303,4057,517411916.66,VND,,,31/07/2024,,,,,,,FG
,,,,08-008,Product 08XXXX,,,,Batch Resource Cost,GKD,,MAT,,321794.4497,102,712955387.21,VND,,,31/07/2024,,,,,,,FG
,,,,01-007,Product 01XXXX,,,,Batch Material Cost,DND,,MAT,,556873.8236,4014,538685770.65,VND,,,31/07/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Resource Cost,DND,,MAT,,196061.3908,2754,421304988.23,VND,,,31/07/2024,,,,,,,FG
,,,,02-015,Product 02XXXX,,,,Batch Material Cost,DND,,MAT,,360456.9636,2163,848539477.04,VND,,,31/07/2024,,,,,,,FG
,,,,02-025,Product 02XXXX,,,,Batch Resource Cost,DND,,MAT,,299127.2974,3570,270276704.56,VND,,,31/07/2024,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Material Cost,DND,,MAT,,152973.3142,4898,199925611.29,VND,,,31/07/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Batch Resource Cost,DND,,MAT,,321706.663,3809,298434144.93,VND,,,31/07/2024,,,,,,,FG
,,,,04-009,Product 04XXXX,,,,Batch Resource Cost,DND,,MAT,,289818.261,381,541620005.09,VND,,,31/07/2024,,,,,,,FG
,,,,04-006,Product 04XXXX,,,,Batch Material Cost,DND,,MAT,,397968.3631,2893,337216352.15,VND,,,31/07/2024,,,,,,,FG
,,,,05-013,Product 05XXXX,,,,Batch Material Cost,DND,,MAT,,98866.8845,3318,180588832.47,VND,,,31/07/2024,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Resource Cost,DND,,MAT,,66151.9697,1395,147295760.72,VND,,,31/07/2024,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Batch Material Cost,DND,,MAT,,24973.8078,2031,55956074.79,VND,,,31/07/2024,,,,,,,FG
,,,,06-006,Product 06XXXX,,,,Batch Resource Cost,DND,,MAT,,397563.016,1303,390570700.63,VND,,,31/07/2024,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Material Cost,DND,,MAT,,203531.7569,582,322804309.5,VND,,,31/07/2024,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Batch Resource Cost,DND,,MAT,,249409.6279,1721,312377891.17,VND,,,31/07/2024,,,,,,,FG
,,,,07-023,Product 07XXXX,,,,Batch Resource Cost,DND,,MAT,,295433.3264,3451,436521096.43,VND,,,31/07/2024,,,,,,,FG
,,,,07-002,Product 07XXXX,,,,Value Adjustments,DND,,MAT,,293917.9448,697,672397753.87,VND,,,31/07/2024,,,,,,,FG
,,,,08-009,Product 08XXXX,,,,Batch Resource Cost,DND,,MAT,,380927.801,1742,641159829.43,VND,,,31/07/2024,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,31037.6072,3849,59734710.41,VND,,,31/07/2024,,,,,,,FG
,,,,01-001,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,391432.4311,4807,489694607.44,VND,,,31/07/2024,,,,,,,FG
,,,,01-013,Product 01XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,393546.4593,316,564068829.45,VND,,,31/07/2024,,,,,,,FG
,,,,02-019,Product 02XXXX,,,,Batch Resource Cost,SBD,,MAT,,245630.2265,3779,489617245.87,VND,,,31/07/2024,,,,,,,FG
,,,,02-019,Product 02XXXX,,,,Batch Material Cost,SBD,,MAT,,554194.4085,1255,680943861.98,VND,,,31/07/2024,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,SBD,,MAT,,202312.2842,2133,198968414.83,VND,,,31/07/2024,,,,,,,FG
,,,,03-002,Product 03XXXX,,,,Batch Resource Cost,SBD,,MAT,,307523.0559,3753,473979783.42,VND,,,31/07/2024,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,336904.3169,3316,433704671.95,VND,,,31/07/2024,,,,,,,FG
,,,,04-027,Product 04XXXX,,,,Batch Resource Cost,SBD,,MAT,,79419.722,1577,97755918.72,VND,,,31/07/2024,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Batch Material Cost,SBD,,MAT,,65642.7283,1599,82929620.82,VND,,,31/07/2024,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Resource Cost,SBD,,MAT,,231913.6497,2343,389611728.96,VND,,,31/07/2024,,,,,,,FG
,,,,06-026,Product 06XXXX,,,,Batch Resource Cost,SBD,,MAT,,97005.3349,857,124027757.53,VND,,,31/07/2024,,,,,,,FG
,,,,06-018,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,239049.5374,3635,402791281.19,VND,,,31/07/2024,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,581597.545,889,601983169.79,VND,,,31/07/2024,,,,,,,FG
,,,,07-022,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,186392.6302,1985,359450222.11,VND,,,31/07/2024,,,,,,,FG
,,,,07-022,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,709964.4289,561,702658662.15,VND,,,31/07/2024,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Value Adjustments,SBD,,MAT,,531329.0753,4794,748235867.69,VND,,,31/07/2024,,,,,,,FG
,,,,08-008,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,344226.2881,4682,706659988.42,VND,,,31/07/2024,,,,,,,FG
,,,,08-027,Product 08XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,261842.7449,4972,623610787.09,VND,,,31/07/2024,,,,,,,FG
,,,,01-024,Product 01XXXX,,,,Batch Resource Cost,VND,,MAT,,200024.8316,2437,384488158.33,VND,,,31/07/2024,,,,,,,FG
,,,,01-025,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,339445.2294,2755,688544258.17,VND,,,31/07/2024,,,,,,,FG
,,,,02-028,Product 02XXXX,,,,Batch Resource Cost,VND,,MAT,,276543.934,854,622729309.46,VND,,,31/07/2024,,,,,,,FG
,,,,02-022,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,541825.7378,3565,498881586.17,VND,,,31/07/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Batch Resource Cost,VND,,MAT,,696684.527,4315,659498008.85,VND,,,31/07/2024,,,,,,,FG
,,,,03-023,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,391957.6536,4009,396681289.11,VND,,,31/07/2024,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,388626.6391,346,636659976.95,VND,,,31/07/2024,,,,,,,FG
,,,,04-016,Product 04XXXX,,,,Unit Cost Adjustments,VND,,MAT,,522981.896,2468,630788328.98,VND,,,31/07/2024,,,,,,,FG
,,,,05-029,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,441286.5499,1492,541012314.89,VND,,,31/07/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Resource Cost,VND,,MAT,,348726.7551,3614,808384298.57,VND,,,31/07/2024,,,,,,,FG
,,,,06-014,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,121683.9655,2455,240001377.6,VND,,,31/07/2024,,,,,,,FG
,,,,06-023,Product 06XXXX,,,,Unit Cost Adjustments,VND,,MAT,,113993.1943,1365,245433313.98,VND,,,31/07/2024,,,,,,,FG
,,,,07-010,Product 07PROU,,,,Batch Resource Cost,VND,,MAT,,420131.5888,2517,761745422.08,VND,,,31/07/2024,,,,,,,FG
,,,,07-009,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,122071.0254,1352,184788631.91,VND,,,31/07/2024,,,,,,,FG
,,,,07-013,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,229129.156,4014,376534429.54,VND,,,31/07/2024,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Resource Cost,VND,,MAT,,369116.2105,1285,494997202.01,VND,,,31/07/2024,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Unit Cost Adjustments,VND,,MAT,,247596.1497,3278,602158836.75,VND,,,31/07/2024,,,,,,,FG
,,,,08-014,Product 08XXXX,,,,Batch Material Cost,VND,,MAT,,221251.3561,2024,277011545.83,VND,,,31/07/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Material Cost,LMD,,MAT,,307860.1789,406,532070093.63,VND,,,31/07/2024,,,,,,,FG
,,,,01-009,Product 01XXXX,,,,Batch Resource Cost,LMD,,MAT,,726541.0813,1538,640271234.68,VND,,,31/07/2024,,,,,,,FG
,,,,02-009,Product 02XXXX,,,,Batch Material Cost,LMD,,MAT,,381908.398,1968,452831100.0,VND,,,31/07/2024,,,,,,,FG
,,,,02-020,Product 02XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,542095.7857,621,866626130.53,VND,,,31/07/2024,,,,,,,FG
,,,,03-001,Product 03XXXX,,,,Batch Resource Cost,LMD,,MAT,,351892.1034,4781,687431949.76,VND,,,31/07/2024,,,,,,,FG
,,,,03-016,Product 03XXXX,,,,Batch Material Cost,LMD,,MAT,,410284.5946,817,746225236.12,VND,,,31/07/2024,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Unit Cost Adjustments,LMD,,MAT,,209539.9758,1049,449723311.33,VND,,,31/07/2024,,,,,,,FG
,,,,04-003,Product 04XXXX,,,,Batch Material Cost,LMD,,MAT,,911326.7408,2435,828708300.28,VND,,,31/07/2024,,,,,,,FG
,,,,05-010,Product 05XXXX,,,,Batch Material Cost,LMD,,MAT,,136092.7386,644,255678705.4,VND,,,31/07/2024,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Resource Cost,LMD,,MAT,,187916.1214,2927,294538420.69,VND,,,31/07/2024,,,,,,,FG
,,,,06-023,Product 06XXXX,,,,Batch Material Cost,LMD,,MAT,,59090.8435,3347,123363143.74,VND,,,31/07/2024,,,,,,,FG
,,,,06-020,Product 06XXXX,,,,Batch Resource Cost,LMD,,MAT,,94117.8423,766,99944189.41,VND,,,31/07/2024,,,,,,,FG
,,,,07-018,Product 07PROU,,,,Batch Material Cost,LMD,,MAT,,372013.5644,258,609093029.32,VND,,,31/07/2024,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Unit Cost Adjustments,LMD,,MAT,,360576.0002,3915,410677095.2,VND,,,31/07/2024,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Material Cost,LMD,,MAT,,297987.7832,3383,647296914.62,VND,,,31/07/2024,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Batch Resource Cost,LMD,,MAT,,292335.8804,1856,364359557.47,VND,,,31/07/2024,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Material Cost,LMD,,MAT,,435729.3151,424,568168905.85,VND,,,31/07/2024,,,,,,,FG
,,,,08-005,Product 08XXXX,,,,Batch Resource Cost,LMD,,MAT,,112636.7709,4586,149424056.73,VND,,,31/07/2024,,,,,,,FG
,,,,01-015,Product 01XXXX,,,,Batch Material Cost,TND,,MAT,,164600.3847,4103,283115903.4,VND,,,31/08/2024,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Unit Cost Adjustments,TND,,MAT,,44586.3035,3181,107138729.78,VND,,,31/08/2024,,,,,,,FG
,,,,02-018,Product 02XXXX,,,,Batch Resource Cost,TND,,MAT,,269172.2052,1297,502013050.28,VND,,,31/08/2024,,,,,,,FG
,,,,02-022,Product 02XXXX,,,,Batch Material Cost,TND,,MAT,,263026.7659,4636,409314189.08,VND,,,31/08/2024,,,,,,,FG
,,,,03-021,Product 03XXXX,,,,Batch Material Cost,TND,,MAT,,46540.6989,3134,99831436.28,VND,,,31/08/2024,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Resource Cost,TND,,MAT,,444675.5858,2469,460786999.99,VND,,,31/08/2024,,,,,,,FG
,,,,04-011,Product 04XXXX,,,,Batch Resource Cost,TND,,MAT,,208925.1249,792,291401426.81,VND,,,31/08/2024,,,,,,,FG
,,,,04-013,Product 04XXXX,,,,Batch Material Cost,TND,,MAT,,189043.808,638,455748238.82,VND,,,31/08/2024,,,,,,,FG
,,,,05-016,Product 05XXXX,,,,Batch Material Cost,TND,,MAT,,845183.8574,1705,782947592.37,VND,,,31/08/2024,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Resource Cost,TND,,MAT,,263831.7792,3794,616793566.24,VND,,,31/08/2024,,,,,,,FG
,,,,06-029,Product 06XXXX,,,,Batch Material Cost,TND,,MAT,,279492.92,3288,398946928.11,VND,,,31/08/2024,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Unit Cost Adjustments,TND,,MAT,,376681.8844,2112,521535309.24,VND,,,31/08/2024,,,,,,,FG
