PERIOD,CodeNM,ITEM,NHÓM,Sản Lượng 25
2025-08-31,FAC-D,04-021,04XXXX,254153.0
2025-08-31,FAC-D,04-022,04XXXX,576640.0
2025-08-31,FAC-D,04-026,04XXXX,630720.0
2025-08-31,FAC-D,04-027,04XXXX,388558.0
2025-08-31,FAC-D,04-028,04XXXX,281063.0
2025-08-31,FAC-D,04-029,04XXXX,238834.0
2025-08-31,FAC-D,04-031,04XXXX,24355.0
2025-08-31,FAC-D,04-033,04XXXX,457614.0
2025-08-31,FAC-D,04-034,04XXXX,527455.0
2025-08-31,FAC-D,04-035,04XXXX,64905.0
2025-08-31,FAC-D,04-036,04XXXX,295546.0
2025-08-31,FAC-D,04-038,04XXXX,30438.0
2025-08-31,FAC-D,04-039,04XXXX,74462.0
2025-08-31,FAC-D,04-042,04XXXX,50054.0
2025-08-31,FAC-D,04-044,04XXXX,351579.0
2025-08-31,FAC-D,05-002,05XXXX,182189.0
2025-08-31,FAC-D,05-003,05XXXX,302445.0
2025-08-31,FAC-D,05-005,05XXXX,318671.0
2025-08-31,FAC-D,05-006,05XXXX,135346.0
2025-08-31,FAC-D,05-007,05XXXX,225020.0
2025-08-31,FAC-D,05-008,05XXXX,272782.0
2025-08-31,FAC-D,05-009,05XXXX,50086.0
2025-08-31,FAC-D,05-010,05XXXX,363544.0
2025-08-31,FAC-D,05-011,05XXXX,68756.0
2025-08-31,FAC-D,05-012,05XXXX,419609.0
2025-08-31,FAC-D,05-014,05XXXX,33599.0
2025-08-31,FAC-D,05-015,05XXXX,18881.0
2025-08-31,FAC-D,05-017,05XXXX,513340.0
2025-08-31,FAC-D,05-019,05XXXX,162292.0
2025-08-31,FAC-D,05-020,05XXXX,504672.0
2025-08-31,FAC-D,06-002,06XXXX,463936.0
2025-08-31,FAC-D,06-003,06XXXX,340303.0
2025-08-31,FAC-D,06-004,06XXXX,497535.0
2025-08-31,FAC-D,06-007,06XXXX,233435.0
2025-08-31,FAC-D,06-008,06XXXX,244436.0
2025-08-31,FAC-D,06-009,06XXXX,155350.0
2025-08-31,FAC-D,06-010,06XXXX,518825.0
2025-08-31,FAC-D,06-011,06XXXX,61233.0
2025-08-31,FAC-D,06-013,06XXXX,371465.0
2025-08-31,FAC-D,06-014,06XXXX,384853.0
2025-08-31,FAC-D,06-015,06XXXX,177154.0
2025-08-31,FAC-D,06-016,06XXXX,67909.0
2025-08-31,FAC-D,06-017,06XXXX,33297.0
2025-08-31,FAC-D,06-018,06XXXX,237147.0
2025-08-31,FAC-D,07-002,07PROU,115485.0
2025-08-31,FAC-D,07-003,07PROU,335281.0
2025-08-31,FAC-D,07-005,07PROU,342286.0
2025-08-31,FAC-D,07-006,07PROU,292478.0
2025-08-31,FAC-D,07-007,07PROU,462433.0
2025-08-31,FAC-D,07-008,07PROU,38153.0
2025-08-31,FAC-D,07-010,07PROU,585572.0
2025-08-31,FAC-D,07-011,07PROU,536632.0
2025-08-31,FAC-D,07-001,07XXXX,268594.0
2025-08-31,FAC-D,07-002,07XXXX,206824.0
2025-08-31,FAC-D,07-003,07XXXX,436998.0
2025-08-31,FAC-D,07-004,07XXXX,328822.0
2025-08-31,FAC-D,07-005,07XXXX,118960.0
2025-08-31,FAC-D,07-007,07XXXX,261341.0
2025-08-31,FAC-D,07-008,07XXXX,149372.0
2025-08-31,FAC-D,07-012,07XXXX,572031.0
2025-08-31,FAC-D,07-013,07XXXX,190941.0
2025-08-31,FAC-D,07-014,07XXXX,252695.0
2025-08-31,FAC-D,07-016,07XXXX,452063.0
2025-08-31,FAC-D,07-019,07XXXX,263537.0
2025-08-31,FAC-D,07-020,07XXXX,200761.0
2025-08-31,FAC-D,07-021,07XXXX,317402.0
2025-08-31,FAC-D,08-001,08XXXX,236875.0
2025-08-31,FAC-D,08-003,08XXXX,49949.0
2025-08-31,FAC-D,08-006,08XXXX,61377.0
2025-08-31,FAC-D,08-007,08XXXX,70810.0
2025-08-31,FAC-D,08-009,08XXXX,529881.0
2025-08-31,FAC-D,08-012,08XXXX,352178.0
2025-08-31,FAC-D,08-013,08XXXX,127320.0
2025-08-31,FAC-D,08-015,08XXXX,87697.0
2025-08-31,FAC-E,01-001,01XXXX,447104.0
2025-08-31,FAC-E,01-002,01XXXX,335673.0
2025-08-31,FAC-E,01-003,01XXXX,457532.0
2025-08-31,FAC-E,01-006,01XXXX,405849.0
2025-08-31,FAC-E,01-007,01XXXX,337197.0
2025-08-31,FAC-E,01-010,01XXXX,381353.0
2025-08-31,FAC-E,01-013,01XXXX,64152.0
2025-08-31,FAC-E,01-014,01XXXX,59593.0
2025-08-31,FAC-E,01-015,01XXXX,101401.0
2025-08-31,FAC-E,01-016,01XXXX,438813.0
2025-08-31,FAC-E,01-018,01XXXX,617004.0
2025-08-31,FAC-E,01-020,01XXXX,355424.0
2025-08-31,FAC-E,01-022,01XXXX,466025.0
2025-08-31,FAC-E,01-023,01XXXX,394738.0
2025-08-31,FAC-E,01-024,01XXXX,218238.0
2025-08-31,FAC-E,01-025,01XXXX,583421.0
2025-08-31,FAC-E,01-026,01XXXX,104965.0
2025-08-31,FAC-E,01-028,01XXXX,207732.0
2025-08-31,FAC-E,01-029,01XXXX,338390.0
2025-08-31,FAC-E,01-030,01XXXX,398882.0
2025-08-31,FAC-E,02-001,02XXXX,136367.0
2025-08-31,FAC-E,02-002,02XXXX,225877.0
2025-08-31,FAC-E,02-003,02XXXX,435757.0
2025-08-31,FAC-E,02-004,02XXXX,293764.0
2025-08-31,FAC-E,02-005,02XXXX,203865.0
2025-08-31,FAC-E,02-006,02XXXX,418447.0
2025-08-31,FAC-E,02-007,02XXXX,171102.0
2025-08-31,FAC-E,02-011,02XXXX,409993.0
2025-08-31,FAC-E,02-013,02XXXX,100366.0
2025-08-31,FAC-E,02-014,02XXXX,15565.0
2025-08-31,FAC-E,02-015,02XXXX,17253.0
2025-08-31,FAC-E,02-019,02XXXX,109602.0
2025-08-31,FAC-E,02-020,02XXXX,220640.0
2025-08-31,FAC-E,02-021,02XXXX,244827.0
2025-08-31,FAC-E,02-023,02XXXX,343561.0
2025-08-31,FAC-E,02-025,02XXXX,496652.0
2025-08-31,FAC-E,03-001,03XXXX,343664.0
2025-08-31,FAC-E,03-002,03XXXX,30553.0
2025-08-31,FAC-E,03-003,03XXXX,193071.0
2025-08-31,FAC-E,03-005,03XXXX,83650.0
2025-08-31,FAC-E,03-006,03XXXX,50166.0
2025-08-31,FAC-E,03-007,03XXXX,400753.0
2025-08-31,FAC-E,03-009,03XXXX,398660.0
2025-08-31,FAC-E,03-010,03XXXX,191473.0
2025-08-31,FAC-E,03-011,03XXXX,603920.0
2025-08-31,FAC-E,03-012,03XXXX,141376.0
2025-08-31,FAC-E,03-013,03XXXX,476486.0
2025-08-31,FAC-E,03-014,03XXXX,384935.0
2025-08-31,FAC-E,03-015,03XXXX,18256.0
2025-08-31,FAC-E,04-001,04XXXX,169577.0
2025-08-31,FAC-E,04-003,04XXXX,178888.0
2025-08-31,FAC-E,04-004,04XXXX,148703.0
2025-08-31,FAC-E,04-007,04XXXX,438794.0
2025-08-31,FAC-E,04-009,04XXXX,409682.0
2025-08-31,FAC-E,04-010,04XXXX,291062.0
2025-08-31,FAC-E,04-011,04XXXX,470627.0
2025-08-31,FAC-E,04-012,04XXXX,225519.0
2025-08-31,FAC-E,04-013,04XXXX,78324.0
2025-08-31,FAC-E,04-014,04XXXX,316331.0
2025-08-31,FAC-E,04-015,04XXXX,99281.0
2025-08-31,FAC-E,04-016,04XXXX,234111.0
2025-08-31,FAC-E,04-017,04XXXX,381957.0
2025-08-31,FAC-E,04-018,04XXXX,269611.0
2025-08-31,FAC-E,04-019,04XXXX,388387.0
2025-08-31,FAC-E,04-020,04XXXX,450538.0
2025-08-31,FAC-E,04-021,04XXXX,275592.0
2025-08-31,FAC-E,04-022,04XXXX,522007.0
2025-08-31,FAC-E,04-026,04XXXX,256629.0
2025-08-31,FAC-E,04-028,04XXXX,266130.0
2025-08-31,FAC-E,04-029,04XXXX,249589.0
2025-08-31,FAC-E,04-030,04XXXX,361942.0
2025-08-31,FAC-E,04-033,04XXXX,86264.0
2025-08-31,FAC-E,04-034,04XXXX,139781.0
2025-08-31,FAC-E,04-036,04XXXX,128863.0
2025-08-31,FAC-E,04-037,04XXXX,140329.0
2025-08-31,FAC-E,04-038,04XXXX,108811.0
2025-08-31,FAC-E,04-041,04XXXX,345826.0
2025-08-31,FAC-E,04-042,04XXXX,225233.0
2025-08-31,FAC-E,04-043,04XXXX,114306.0
2025-08-31,FAC-E,04-044,04XXXX,319887.0
2025-08-31,FAC-E,04-045,04XXXX,398861.0
2025-08-31,FAC-E,05-005,05XXXX,212587.0
2025-08-31,FAC-E,05-006,05XXXX,204709.0
2025-08-31,FAC-E,05-008,05XXXX,300344.0
2025-08-31,FAC-E,05-009,05XXXX,111949.0
2025-08-31,FAC-E,05-010,05XXXX,369953.0
2025-08-31,FAC-E,05-013,05XXXX,318132.0
2025-08-31,FAC-E,05-014,05XXXX,414278.0
2025-08-31,FAC-E,05-015,05XXXX,54322.0
2025-08-31,FAC-E,05-016,05XXXX,180677.0
2025-08-31,FAC-E,05-017,05XXXX,263920.0
2025-08-31,FAC-E,05-018,05XXXX,48054.0
2025-08-31,FAC-E,05-019,05XXXX,368057.0
2025-08-31,FAC-E,05-020,05XXXX,503362.0
2025-08-31,FAC-E,06-001,06XXXX,232177.0
2025-08-31,FAC-E,06-002,06XXXX,362008.0
2025-08-31,FAC-E,06-004,06XXXX,264806.0
2025-08-31,FAC-E,06-006,06XXXX,274759.0
2025-08-31,FAC-E,06-007,06XXXX,257294.0
2025-08-31,FAC-E,06-008,06XXXX,14763.0
2025-08-31,FAC-E,06-009,06XXXX,171471.0
2025-08-31,FAC-E,06-010,06XXXX,152067.0
2025-08-31,FAC-E,06-011,06XXXX,333773.0
2025-08-31,FAC-E,06-013,06XXXX,92509.0
2025-08-31,FAC-E,06-014,06XXXX,282726.0
2025-08-31,FAC-E,06-015,06XXXX,532302.0
2025-08-31,FAC-E,06-016,06XXXX,518696.0
2025-08-31,FAC-E,06-017,06XXXX,363403.0
2025-08-31,FAC-E,06-018,06XXXX,221993.0
2025-08-31,FAC-E,07-001,07PROU,569115.0
2025-08-31,FAC-E,07-003,07PROU,118616.0
2025-08-31,FAC-E,07-005,07PROU,533283.0
2025-08-31,FAC-E,07-007,07PROU,520753.0
2025-08-31,FAC-E,07-008,07PROU,219598.0
2025-08-31,FAC-E,07-010,07PROU,135013.0
2025-08-31,FAC-E,07-011,07PROU,383687.0
2025-08-31,FAC-E,07-012,07PROU,496165.0
2025-08-31,FAC-E,07-002,07XXXX,358564.0
2025-08-31,FAC-E,07-003,07XXXX,288091.0
2025-08-31,FAC-E,07-004,07XXXX,157716.0
2025-08-31,FAC-E,07-005,07XXXX,394550.0
2025-08-31,FAC-E,07-006,07XXXX,144352.0
2025-08-31,FAC-E,07-007,07XXXX,376968.0
2025-08-31,FAC-E,07-008,07XXXX,215140.0
2025-08-31,FAC-E,07-009,07XXXX,67718.0
2025-08-31,FAC-E,07-010,07XXXX,177874.0
2025-08-31,FAC-E,07-011,07XXXX,420650.0
2025-08-31,FAC-E,07-012,07XXXX,345733.0
2025-08-31,FAC-E,07-015,07XXXX,354140.0
2025-08-31,FAC-E,07-016,07XXXX,136923.0
2025-08-31,FAC-E,07-017,07XXXX,494774.0
2025-08-31,FAC-E,07-018,07XXXX,372867.0
2025-08-31,FAC-E,07-019,07XXXX,390477.0
2025-08-31,FAC-E,07-020,07XXXX,125903.0
2025-08-31,FAC-E,07-021,07XXXX,458634.0
2025-08-31,FAC-E,07-022,07XXXX,504555.0
2025-08-31,FAC-E,08-001,08XXXX,179175.0
2025-08-31,FAC-E,08-002,08XXXX,119785.0
2025-08-31,FAC-E,08-003,08XXXX,199496.0
2025-08-31,FAC-E,08-004,08XXXX,473437.0
2025-08-31,FAC-E,08-005,08XXXX,331422.0
2025-08-31,FAC-E,08-008,08XXXX,339586.0
2025-08-31,FAC-E,08-009,08XXXX,449946.0
2025-08-31,FAC-E,08-011,08XXXX,148685.0
2025-08-31,FAC-E,08-012,08XXXX,99949.0
2025-08-31,FAC-E,08-013,08XXXX,603957.0
2025-08-31,FAC-E,08-014,08XXXX,124150.0
2025-08-31,FAC-E,08-015,08XXXX,492092.0
2025-08-31,FAC-E,08-016,08XXXX,382064.0
2025-08-31,FAC-F,01-001,01XXXX,407055.0
2025-08-31,FAC-F,01-002,01XXXX,555819.0
2025-08-31,FAC-F,01-003,01XXXX,462337.0
2025-08-31,FAC-F,01-004,01XXXX,179034.0
2025-08-31,FAC-F,01-006,01XXXX,461866.0
2025-08-31,FAC-F,01-007,01XXXX,425163.0
2025-08-31,FAC-F,01-011,01XXXX,37548.0
2025-08-31,FAC-F,01-012,01XXXX,289616.0
2025-08-31,FAC-F,01-013,01XXXX,470222.0
2025-08-31,FAC-F,01-015,01XXXX,124106.0
2025-08-31,FAC-F,01-020,01XXXX,491449.0
2025-08-31,FAC-F,01-021,01XXXX,362755.0
2025-08-31,FAC-F,01-022,01XXXX,513418.0
2025-08-31,FAC-F,01-023,01XXXX,80633.0
2025-08-31,FAC-F,01-024,01XXXX,337568.0
2025-08-31,FAC-F,01-029,01XXXX,633990.0
2025-08-31,FAC-F,01-030,01XXXX,162922.0
2025-08-31,FAC-F,02-001,02XXXX,126060.0
2025-08-31,FAC-F,02-002,02XXXX,145775.0
2025-08-31,FAC-F,02-003,02XXXX,136550.0
2025-08-31,FAC-F,02-004,02XXXX,531930.0
2025-08-31,FAC-F,02-005,02XXXX,64379.0
2025-08-31,FAC-F,02-006,02XXXX,131659.0
2025-08-31,FAC-F,02-007,02XXXX,361423.0
2025-08-31,FAC-F,02-010,02XXXX,79463.0
2025-08-31,FAC-F,02-011,02XXXX,200370.0
2025-08-31,FAC-F,02-012,02XXXX,217290.0
2025-08-31,FAC-F,02-013,02XXXX,125918.0
2025-08-31,FAC-F,02-014,02XXXX,48623.0
2025-08-31,FAC-F,02-015,02XXXX,301982.0
2025-08-31,FAC-F,02-016,02XXXX,217186.0
2025-08-31,FAC-F,02-018,02XXXX,251765.0
2025-08-31,FAC-F,02-020,02XXXX,555540.0
2025-08-31,FAC-F,02-021,02XXXX,174371.0
2025-08-31,FAC-F,02-022,02XXXX,200476.0
2025-08-31,FAC-F,02-023,02XXXX,11685.0
2025-08-31,FAC-F,02-024,02XXXX,257523.0
2025-08-31,FAC-F,02-025,02XXXX,280590.0
2025-08-31,FAC-F,03-002,03XXXX,438114.0
2025-08-31,FAC-F,03-003,03XXXX,394469.0
2025-08-31,FAC-F,03-004,03XXXX,108582.0
2025-08-31,FAC-F,03-005,03XXXX,511630.0
2025-08-31,FAC-F,03-010,03XXXX,163501.0
2025-08-31,FAC-F,03-012,03XXXX,66646.0
2025-08-31,FAC-F,03-013,03XXXX,195014.0
2025-08-31,FAC-F,04-001,04XXXX,65667.0
2025-08-31,FAC-F,04-002,04XXXX,516110.0
2025-08-31,FAC-F,04-003,04XXXX,121099.0
2025-08-31,FAC-F,04-004,04XXXX,261289.0
2025-08-31,FAC-F,04-006,04XXXX,501677.0
2025-08-31,FAC-F,04-009,04XXXX,409294.0
2025-08-31,FAC-F,04-011,04XXXX,162033.0
2025-08-31,FAC-F,04-014,04XXXX,97874.0
2025-08-31,FAC-F,04-015,04XXXX,174263.0
2025-08-31,FAC-F,04-018,04XXXX,90225.0
2025-08-31,FAC-F,04-019,04XXXX,310153.0
2025-08-31,FAC-F,04-020,04XXXX,41935.0
2025-08-31,FAC-F,04-021,04XXXX,122573.0
2025-08-31,FAC-F,04-022,04XXXX,98604.0
2025-08-31,FAC-F,04-023,04XXXX,316355.0
2025-08-31,FAC-F,04-026,04XXXX,504623.0
2025-08-31,FAC-F,04-027,04XXXX,419046.0
2025-08-31,FAC-F,04-029,04XXXX,76461.0
2025-08-31,FAC-F,04-031,04XXXX,44173.0
2025-08-31,FAC-F,04-032,04XXXX,116821.0
2025-08-31,FAC-F,04-033,04XXXX,334449.0
2025-08-31,FAC-F,04-036,04XXXX,230627.0
2025-08-31,FAC-F,04-037,04XXXX,384454.0
2025-08-31,FAC-F,04-038,04XXXX,107089.0
2025-08-31,FAC-F,04-040,04XXXX,385689.0
2025-08-31,FAC-F,04-041,04XXXX,64553.0
2025-08-31,FAC-F,04-044,04XXXX,102075.0
2025-08-31,FAC-F,05-001,05XXXX,163434.0
2025-08-31,FAC-F,05-002,05XXXX,264956.0
2025-08-31,FAC-F,05-003,05XXXX,484047.0
2025-08-31,FAC-F,05-004,05XXXX,491044.0
2025-08-31,FAC-F,05-005,05XXXX,279158.0
2025-08-31,FAC-F,05-007,05XXXX,32565.0
2025-08-31,FAC-F,05-008,05XXXX,211015.0
2025-08-31,FAC-F,05-009,05XXXX,407280.0
2025-08-31,FAC-F,05-010,05XXXX,126111.0
2025-08-31,FAC-F,05-011,05XXXX,203930.0
2025-08-31,FAC-F,05-012,05XXXX,360239.0
2025-08-31,FAC-F,05-013,05XXXX,465461.0
2025-08-31,FAC-F,05-014,05XXXX,132829.0
2025-08-31,FAC-F,05-015,05XXXX,151645.0
2025-08-31,FAC-F,05-016,05XXXX,455916.0
2025-08-31,FAC-F,05-017,05XXXX,354895.0
2025-08-31,FAC-F,05-019,05XXXX,373511.0
2025-08-31,FAC-F,05-020,05XXXX,120808.0
2025-08-31,FAC-F,06-002,06XXXX,109833.0
2025-08-31,FAC-F,06-003,06XXXX,160887.0
2025-08-31,FAC-F,06-005,06XXXX,185938.0
2025-08-31,FAC-F,06-007,06XXXX,366765.0
2025-08-31,FAC-F,06-009,06XXXX,354982.0
2025-08-31,FAC-F,06-011,06XXXX,507374.0
2025-08-31,FAC-F,06-012,06XXXX,295863.0
2025-08-31,FAC-F,06-013,06XXXX,354444.0
2025-08-31,FAC-F,06-014,06XXXX,40882.0
2025-08-31,FAC-F,06-015,06XXXX,374474.0
2025-08-31,FAC-F,06-016,06XXXX,239680.0
2025-08-31,FAC-F,06-017,06XXXX,398841.0
2025-08-31,FAC-F,06-018,06XXXX,229809.0
2025-08-31,FAC-F,07-001,07PROU,288401.0
2025-08-31,FAC-F,07-002,07PROU,236214.0
2025-08-31,FAC-F,07-004,07PROU,566411.0
2025-08-31,FAC-F,07-005,07PROU,393151.0
2025-08-31,FAC-F,07-006,07PROU,145866.0
2025-08-31,FAC-F,07-007,07PROU,584620.0
2025-08-31,FAC-F,07-008,07PROU,303047.0
2025-08-31,FAC-F,07-009,07PROU,284889.0
2025-08-31,FAC-F,07-012,07PROU,314268.0
2025-08-31,FAC-F,07-001,07XXXX,175519.0
2025-08-31,FAC-F,07-005,07XXXX,129739.0
2025-08-31,FAC-F,07-006,07XXXX,331683.0
2025-08-31,FAC-F,07-008,07XXXX,300225.0
2025-08-31,FAC-F,07-009,07XXXX,133381.0
2025-08-31,FAC-F,07-010,07XXXX,449005.0
2025-08-31,FAC-F,07-011,07XXXX,35455.0
2025-08-31,FAC-F,07-012,07XXXX,287011.0
2025-08-31,FAC-F,07-013,07XXXX,195338.0
2025-08-31,FAC-F,07-014,07XXXX,160153.0
2025-08-31,FAC-F,07-015,07XXXX,295883.0
2025-08-31,FAC-F,07-016,07XXXX,55142.0
2025-08-31,FAC-F,07-017,07XXXX,257600.0
2025-08-31,FAC-F,07-019,07XXXX,544992.0
2025-08-31,FAC-F,07-022,07XXXX,467229.0
2025-08-31,FAC-F,08-001,08XXXX,390919.0
2025-08-31,FAC-F,08-002,08XXXX,383568.0
2025-08-31,FAC-F,08-003,08XXXX,101619.0
2025-08-31,FAC-F,08-004,08XXXX,323050.0
2025-08-31,FAC-F,08-005,08XXXX,119027.0
2025-08-31,FAC-F,08-006,08XXXX,284730.0
2025-08-31,FAC-F,08-009,08XXXX,12308.0
2025-08-31,FAC-F,08-010,08XXXX,14078.0
2025-08-31,FAC-F,08-011,08XXXX,74132.0
2025-08-31,FAC-F,08-012,08XXXX,283159.0
2025-08-31,FAC-F,08-013,08XXXX,87969.0
2025-08-31,FAC-F,08-014,08XXXX,232867.0
2025-08-31,FAC-F,08-015,08XXXX,424558.0
2025-08-31,FAC-F,08-016,08XXXX,223326.0
2025-08-31,FAC-G,01-001,01XXXX,420677.0
2025-08-31,FAC-G,01-002,01XXXX,247028.0
2025-08-31,FAC-G,01-003,01XXXX,318187.0
2025-08-31,FAC-G,01-004,01XXXX,518474.0
2025-08-31,FAC-G,01-006,01XXXX,179345.0
2025-08-31,FAC-G,01-007,01XXXX,544695.0
2025-08-31,FAC-G,01-009,01XXXX,206853.0
2025-08-31,FAC-G,01-010,01XXXX,374005.0
2025-08-31,FAC-G,01-011,01XXXX,315490.0
2025-08-31,FAC-G,01-013,01XXXX,251956.0
2025-08-31,FAC-G,01-015,01XXXX,223791.0
2025-08-31,FAC-G,01-016,01XXXX,333126.0
2025-08-31,FAC-G,01-017,01XXXX,225679.0
2025-08-31,FAC-G,01-018,01XXXX,406287.0
2025-08-31,FAC-G,01-019,01XXXX,341386.0
2025-08-31,FAC-G,01-020,01XXXX,573446.0
2025-08-31,FAC-G,01-021,01XXXX,481824.0
2025-08-31,FAC-G,01-025,01XXXX,280623.0
2025-08-31,FAC-G,01-026,01XXXX,51051.0
2025-08-31,FAC-G,01-027,01XXXX,359808.0
2025-08-31,FAC-G,01-028,01XXXX,87837.0
2025-08-31,FAC-G,01-029,01XXXX,377511.0
2025-08-31,FAC-G,01-030,01XXXX,576652.0
2025-08-31,FAC-G,02-001,02XXXX,464763.0
2025-08-31,FAC-G,02-002,02XXXX,74364.0
2025-08-31,FAC-G,02-003,02XXXX,369356.0
2025-08-31,FAC-G,02-005,02XXXX,616166.0
2025-08-31,FAC-G,02-006,02XXXX,325088.0
2025-08-31,FAC-G,02-007,02XXXX,434989.0
2025-08-31,FAC-G,02-008,02XXXX,491398.0
2025-08-31,FAC-G,02-009,02XXXX,93890.0
2025-08-31,FAC-G,02-012,02XXXX,402384.0
2025-08-31,FAC-G,02-013,02XXXX,114727.0
2025-08-31,FAC-G,02-015,02XXXX,413347.0
2025-08-31,FAC-G,02-017,02XXXX,73817.0
2025-08-31,FAC-G,02-018,02XXXX,128406.0
2025-08-31,FAC-G,02-020,02XXXX,159885.0
2025-08-31,FAC-G,02-021,02XXXX,200931.0
2025-08-31,FAC-G,02-023,02XXXX,21625.0
2025-08-31,FAC-G,03-001,03XXXX,515916.0
2025-08-31,FAC-G,03-002,03XXXX,383016.0
2025-08-31,FAC-G,03-003,03XXXX,239373.0
2025-08-31,FAC-G,03-005,03XXXX,374064.0
2025-08-31,FAC-G,03-007,03XXXX,397600.0
2025-08-31,FAC-G,03-009,03XXXX,133759.0
2025-08-31,FAC-G,03-011,03XXXX,337689.0
2025-08-31,FAC-G,03-013,03XXXX,410121.0
2025-08-31,FAC-G,03-014,03XXXX,294418.0
2025-08-31,FAC-G,03-015,03XXXX,537308.0
2025-08-31,FAC-G,04-001,04XXXX,243825.0
2025-08-31,FAC-G,04-002,04XXXX,250717.0
2025-08-31,FAC-G,04-003,04XXXX,580493.0
2025-08-31,FAC-G,04-005,04XXXX,445124.0
2025-08-31,FAC-G,04-006,04XXXX,180882.0
2025-08-31,FAC-G,04-007,04XXXX,551332.0
2025-08-31,FAC-G,04-008,04XXXX,130185.0
2025-08-31,FAC-G,04-009,04XXXX,417298.0
2025-08-31,FAC-G,04-011,04XXXX,381736.0
2025-08-31,FAC-G,04-012,04XXXX,93059.0
2025-08-31,FAC-G,04-013,04XXXX,128394.0
2025-08-31,FAC-G,04-014,04XXXX,475877.0
2025-08-31,FAC-G,04-015,04XXXX,37511.0
2025-08-31,FAC-G,04-016,04XXXX,312128.0
2025-08-31,FAC-G,04-017,04XXXX,108025.0
2025-08-31,FAC-G,04-018,04XXXX,422370.0
2025-08-31,FAC-G,04-019,04XXXX,513037.0
2025-08-31,FAC-G,04-020,04XXXX,329886.0
2025-08-31,FAC-G,04-021,04XXXX,244503.0
2025-08-31,FAC-G,04-022,04XXXX,45698.0
2025-08-31,FAC-G,04-023,04XXXX,293925.0
2025-08-31,FAC-G,04-026,04XXXX,301885.0
2025-08-31,FAC-G,04-027,04XXXX,13418.0
2025-08-31,FAC-G,04-030,04XXXX,164125.0
2025-08-31,FAC-G,04-031,04XXXX,219490.0
2025-08-31,FAC-G,04-032,04XXXX,146111.0
2025-08-31,FAC-G,04-033,04XXXX,162331.0
2025-08-31,FAC-G,04-034,04XXXX,148719.0
2025-08-31,FAC-G,04-035,04XXXX,361435.0
2025-08-31,FAC-G,04-036,04XXXX,510371.0
2025-08-31,FAC-G,04-037,04XXXX,389287.0
2025-08-31,FAC-G,04-038,04XXXX,262982.0
2025-08-31,FAC-G,04-039,04XXXX,364012.0
2025-08-31,FAC-G,04-041,04XXXX,493682.0
2025-08-31,FAC-G,04-043,04XXXX,31435.0
2025-08-31,FAC-G,04-044,04XXXX,119545.0
2025-08-31,FAC-G,04-045,04XXXX,525887.0
2025-08-31,FAC-G,05-001,05XXXX,71711.0
2025-08-31,FAC-G,05-002,05XXXX,603074.0
2025-08-31,FAC-G,05-005,05XXXX,556913.0
2025-08-31,FAC-G,05-006,05XXXX,451103.0
2025-08-31,FAC-G,05-007,05XXXX,235161.0
2025-08-31,FAC-G,05-008,05XXXX,604870.0
2025-08-31,FAC-G,05-010,05XXXX,65117.0
2025-08-31,FAC-G,05-012,05XXXX,112600.0
2025-08-31,FAC-G,05-014,05XXXX,443589.0
2025-08-31,FAC-G,05-015,05XXXX,351573.0
2025-08-31,FAC-G,05-017,05XXXX,264700.0
2025-08-31,FAC-G,05-018,05XXXX,345313.0
2025-08-31,FAC-G,05-019,05XXXX,458311.0
2025-08-31,FAC-G,05-020,05XXXX,168749.0
2025-08-31,FAC-G,06-001,06XXXX,454151.0
2025-08-31,FAC-G,06-002,06XXXX,370645.0
2025-08-31,FAC-G,06-004,06XXXX,310027.0
2025-08-31,FAC-G,06-005,06XXXX,518946.0
2025-08-31,FAC-G,06-006,06XXXX,417769.0
2025-08-31,FAC-G,06-009,06XXXX,479037.0
2025-08-31,FAC-G,06-010,06XXXX,419536.0
2025-08-31,FAC-G,06-011,06XXXX,293370.0
2025-08-31,FAC-G,06-013,06XXXX,510421.0
2025-08-31,FAC-G,06-014,06XXXX,107655.0
2025-08-31,FAC-G,06-015,06XXXX,240584.0
2025-08-31,FAC-G,06-016,06XXXX,559964.0
2025-08-31,FAC-G,06-017,06XXXX,325061.0
2025-08-31,FAC-G,06-018,06XXXX,310972.0
2025-08-31,FAC-G,07-001,07PROU,605737.0
2025-08-31,FAC-G,07-002,07PROU,118662.0
2025-08-31,FAC-G,07-004,07PROU,90122.0
2025-08-31,FAC-G,07-005,07PROU,57953.0
2025-08-31,FAC-G,07-007,07PROU,62578.0
2025-08-31,FAC-G,07-010,07PROU,89945.0
2025-08-31,FAC-G,07-011,07PROU,482631.0
2025-08-31,FAC-G,07-012,07PROU,182229.0
2025-08-31,FAC-G,07-001,07XXXX,61787.0
2025-08-31,FAC-G,07-002,07XXXX,645267.0
2025-08-31,FAC-G,07-003,07XXXX,545064.0
2025-08-31,FAC-G,07-005,07XXXX,645307.0
2025-08-31,FAC-G,07-006,07XXXX,365963.0
2025-08-31,FAC-G,07-007,07XXXX,255687.0
2025-08-31,FAC-G,07-008,07XXXX,540980.0
2025-08-31,FAC-G,07-009,07XXXX,180213.0
2025-08-31,FAC-G,07-010,07XXXX,208132.0
2025-08-31,FAC-G,07-012,07XXXX,495542.0
2025-08-31,FAC-G,07-013,07XXXX,504181.0
2025-08-31,FAC-G,07-015,07XXXX,367923.0
2025-08-31,FAC-G,07-016,07XXXX,325408.0
2025-08-31,FAC-G,07-017,07XXXX,223346.0
