PR_RESPON,PR_DONVI,P_ORGANIZATION_CODE,PR_FROMDATE,PR_TODATE,PR_TYPE,P_USER,COMPANY_NAME,TEN_DV,P_FROMDATE,P_TODATE,MAY,TEN_MAY,KHO,ITEM_NO,ITEM_NAME,LOT_NUMBER,UOM,DON_GIA,QTY,AMOUNT,REASON,COMMENTS,TRX_DATE,KHUVUC,SO_CTG
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,148083186.39,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,38675850.98,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,102640891.66,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,51847703.39,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,93933851.45,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,29459720.92,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,113202142.29,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,130742488.26,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,124634277.94,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,36210032.26,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,103238518.38,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,80506108.57,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,56494306.42,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,38562236.59,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,29359151.82,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,75072152.51,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,67077483.12,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,86089997.24,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,165953145.29,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,77515681.77,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,101150541.99,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,73726451.15,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,124114928.0,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,95871821.94,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,69256350.2,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,154135585.53,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,90956141.74,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,77186347.23,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,14685321.22,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,122393115.52,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,34983867.46,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,106220652.6,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,82437094.12,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,9351925.05,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,117094373.52,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,11898419.2,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,124214784.33,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,59869238.9,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,75336417.59,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,87536999.29,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,47001027.2,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,53754377.03,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,139024868.65,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,169694448.34,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,102548960.25,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,50582063.72,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,74220069.81,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,112729882.02,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,60508883.38,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,13750631.15,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,148999017.61,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,81800653.8,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,63587974.58,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,90790728.88,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,17447504.94,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,146362706.84,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,84847651.93,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-J Factory J,,,,,,,,,,,,123432062.42,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,82475425.73,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,101313479.7,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,74776118.87,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,116469980.76,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,89097557.96,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,47712729.23,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,154838340.51,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,101769128.48,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,35830517.67,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-K Factory K,,,,,,,,,,,,71070045.12,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,85460588.6,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,54391466.02,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,31815280.63,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,32972559.33,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,39163270.65,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,71407623.62,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,7268616.89,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,80073748.65,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,122665870.66,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-L Factory L,,,,,,,,,,,,98027827.4,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,70678040.62,XVT-Xuất vật tư sản xuất,,31/08/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,28949667.5,XVT-Xuất vật tư sản xuất,,31/08/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,135496454.22,XVT-Xuất vật tư sản xuất,,31/08/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,103828402.89,XVT-Xuất vật tư sản xuất,,31/08/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,138117317.72,XVT-Xuất vật tư sản xuất,,31/08/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,59186201.03,XVT-Xuất vật tư sản xuất,,31/08/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,137455868.83,XVT-Xuất vật tư sản xuất,,31/08/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,39688091.62,XVT-Xuất vật tư sản xuất,,31/08/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,102292055.13,XVT-Xuất vật tư sản xuất,,31/08/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-M Factory M,,,,,,,,,,,,60020478.14,XVT-Xuất vật tư sản xuất,,31/08/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,59085940.53,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,109846424.64,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,148268966.7,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,124829310.66,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,124450547.89,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,136919160.08,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,59137870.41,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,67315809.52,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,78239586.6,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-A Factory A,,,,,,,,,,,,34713149.63,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,50521834.24,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,29488027.21,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,57364198.98,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,104903761.72,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,29184799.53,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,103880338.61,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,108992898.9,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,69949936.67,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,115916013.71,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-B Factory B,,,,,,,,,,,,10657943.44,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,150638312.57,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,91715032.83,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,117271075.39,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,140567047.54,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,74252556.93,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,72990688.85,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,97465682.02,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,135838741.39,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,15952215.75,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-C Factory C,,,,,,,,,,,,76555845.8,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,39864178.98,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,78111456.15,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,153793294.64,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,49081362.24,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,127907156.54,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,30736412.16,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,54850147.2,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,70755433.26,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,29018548.23,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-D Factory D,,,,,,,,,,,,141367225.46,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,155002041.08,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,36344573.6,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,80078041.0,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,134100531.44,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,21292618.59,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,43596846.32,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,9630105.04,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,109657883.5,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,78889539.66,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-E Factory E,,,,,,,,,,,,60469611.17,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,106250177.32,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,135553920.3,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,71908530.77,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,75282500.08,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,156948183.34,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,58324263.73,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,166661359.45,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,81568045.18,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,54245079.39,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-F Factory F,,,,,,,,,,,,27639941.22,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,45068211.43,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,76918209.42,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,13939509.57,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,15974512.44,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,72399941.04,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,42192524.44,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,17399145.95,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,172741680.88,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,57430565.67,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-G Factory G,,,,,,,,,,,,122442164.74,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,145984970.91,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,17208918.9,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,153230090.19,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,6872549.0,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,78022261.18,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,134244186.33,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,49585685.97,XVT-Xuất vật tư sản xuất,,30/09/2025,50101-Khu vực kiểm tra chất lượng,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,84001462.14,XVT-Xuất vật tư sản xuất,,30/09/2025,60101-Khu vực xử lý nước thải,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,35445946.0,XVT-Xuất vật tư sản xuất,,30/09/2025,70101-Khu vực lò hơi,
,,,,,,,,FAC-H Factory H,,,,,,,,,,,,135099945.53,XVT-Xuất vật tư sản xuất,,30/09/2025,70501-Hệ thống sản xuất lon sữa đặc 380g - số 01,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,89149711.57,XVT-Xuất vật tư sản xuất,,30/09/2025,10101-Khu vực sản xuất chính,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,93191225.12,XVT-Xuất vật tư sản xuất,,30/09/2025,10201-Khu vực đóng gói,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,95992913.82,XVT-Xuất vật tư sản xuất,,30/09/2025,10301-Khu vực kho thành phẩm,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,94520745.85,XVT-Xuất vật tư sản xuất,,30/09/2025,20101-Khu vực tiện ích,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,110668982.06,XVT-Xuất vật tư sản xuất,,30/09/2025,30101-Khu vực văn phòng,
,,,,,,,,FAC-I Factory I,,,,,,,,,,,,60863669.79,XVT-Xuất vật tư sản xuất,,30/09/2025,40101-Khu vực bảo trì,
