START_DATE,END_DATE,LEDGER,COST_ORGANIZATION,ITEM_NUMBER,ITEM_DESCRIPTION,CALENDAR_CODE,PERIOD_CODE,COST_MTHD_CODE,SOURCE_DESC,ORGANIZATION_CODE,REFERENCE,COST_CMPNTCLS_CODE,COST_ANALYSIS_CODE,COST_AMT,TRANS_QTY,AMOUNT,CURRENCY_CODE,PRIMARY_UOM_CODE,SUPPLIER_ORG,TRANS_DATE,PO_NUMBER,RATE,INVOICE_NUM,VENDOR_NAME,VENDOR_SITE_CODE,CUR_ORG,ITEM_TYPE
,,,,07-017,Product 07PROU,,,,Batch Material Cost,TTD,,MAT,,98365.6396,897,112761291.56,VND,,,31/07/2025,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Material Cost,TTD,,MAT,,370523.2267,888,571668177.52,VND,,,31/07/2025,,,,,,,FG
,,,,07-019,Product 07XXXX,,,,Batch Resource Cost,TTD,,MAT,,548545.9918,4568,562700879.71,VND,,,31/07/2025,,,,,,,FG
,,,,08-009,Product 08XXXX,,,,Batch Material Cost,TTD,,MAT,,60606.979,893,98475297.79,VND,,,31/07/2025,,,,,,,FG
,,,,08-003,Product 08XXXX,,,,Batch Resource Cost,TTD,,MAT,,148955.0814,1237,371870295.64,VND,,,31/07/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Batch Material Cost,DLD,,MAT,,355070.0956,2265,447513306.46,VND,,,31/07/2025,,,,,,,FG
,,,,01-021,Product 01XXXX,,,,Batch Resource Cost,DLD,,MAT,,331836.0251,2846,298375858.16,VND,,,31/07/2025,,,,,,,FG
,,,,02-017,Product 02XXXX,,,,Batch Material Cost,DLD,,MAT,,151868.7457,3831,329556436.84,VND,,,31/07/2025,,,,,,,FG
,,,,02-010,Product 02XXXX,,,,Batch Resource Cost,DLD,,MAT,,386440.0949,1451,578555840.83,VND,,,31/07/2025,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Material Cost,DLD,,MAT,,537663.7912,4616,511408689.8,VND,,,31/07/2025,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Value Adjustments,DLD,,MAT,,113099.2234,3503,105612269.92,VND,,,31/07/2025,,,,,,,FG
,,,,04-001,Product 04XXXX,,,,Batch Material Cost,DLD,,MAT,,510669.946,991,921533930.09,VND,,,31/07/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,DLD,,MAT,,92953.8392,1305,142103125.65,VND,,,31/07/2025,,,,,,,FG
,,,,05-027,Product 05XXXX,,,,Batch Material Cost,DLD,,MAT,,682306.4047,4643,695436459.81,VND,,,31/07/2025,,,,,,,FG
,,,,05-028,Product 05XXXX,,,,Batch Resource Cost,DLD,,MAT,,414611.8921,938,517615157.55,VND,,,31/07/2025,,,,,,,FG
,,,,06-006,Product 06XXXX,,,,Batch Material Cost,DLD,,MAT,,246839.0871,3998,511117921.67,VND,,,31/07/2025,,,,,,,FG
,,,,06-003,Product 06XXXX,,,,Batch Resource Cost,DLD,,MAT,,220250.5122,2753,414472232.32,VND,,,31/07/2025,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Material Cost,DLD,,MAT,,252210.4547,220,369626062.12,VND,,,31/07/2025,,,,,,,FG
,,,,07-024,Product 07PROU,,,,Batch Resource Cost,DLD,,MAT,,162965.3926,3368,303479353.57,VND,,,31/07/2025,,,,,,,FG
,,,,07-010,Product 07XXXX,,,,Batch Material Cost,DLD,,MAT,,27376.6908,1395,67942197.33,VND,,,31/07/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Resource Cost,DLD,,MAT,,349315.1843,2514,714407257.69,VND,,,31/07/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Batch Material Cost,DLD,,MAT,,700974.5008,3827,668683740.43,VND,,,31/07/2025,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Unit Cost Adjustments,DLD,,MAT,,472747.9187,3004,617858373.71,VND,,,31/07/2025,,,,,,,FG
,,,,01-021,Product 01XXXX,,,,Batch Material Cost,SGD,,MAT,,437616.6178,4221,473781705.03,VND,,,31/07/2025,,,,,,,FG
,,,,01-018,Product 01XXXX,,,,Batch Resource Cost,SGD,,MAT,,347289.7304,1829,619199471.0,VND,,,31/07/2025,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,451204.2783,3216,958357825.66,VND,,,31/07/2025,,,,,,,FG
,,,,02-020,Product 02XXXX,,,,Batch Material Cost,SGD,,MAT,,75616.4561,3307,72185852.57,VND,,,31/07/2025,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Batch Material Cost,SGD,,MAT,,202504.9666,1697,440356000.95,VND,,,31/07/2025,,,,,,,FG
,,,,03-018,Product 03XXXX,,,,Batch Resource Cost,SGD,,MAT,,269305.808,2634,229869623.68,VND,,,31/07/2025,,,,,,,FG
,,,,04-025,Product 04XXXX,,,,Batch Material Cost,SGD,,MAT,,244714.4857,3742,352945700.0,VND,,,31/07/2025,,,,,,,FG
,,,,04-008,Product 04XXXX,,,,Batch Resource Cost,SGD,,MAT,,43073.4041,1428,96054587.08,VND,,,31/07/2025,,,,,,,FG
,,,,05-002,Product 05XXXX,,,,Batch Material Cost,SGD,,MAT,,614268.5052,3657,658422112.73,VND,,,31/07/2025,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,179482.065,3263,401255033.94,VND,,,31/07/2025,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Resource Cost,SGD,,MAT,,268704.6779,691,470958572.53,VND,,,31/07/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Material Cost,SGD,,MAT,,750636.6148,2771,625208088.09,VND,,,31/07/2025,,,,,,,FG
,,,,07-028,Product 07PROU,,,,Batch Material Cost,SGD,,MAT,,682472.6757,2536,765679444.79,VND,,,31/07/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Resource Cost,SGD,,MAT,,171302.1841,3073,226129587.14,VND,,,31/07/2025,,,,,,,FG
,,,,07-020,Product 07XXXX,,,,Batch Material Cost,SGD,,MAT,,45602.2002,4775,67474011.01,VND,,,31/07/2025,,,,,,,FG
,,,,07-026,Product 07XXXX,,,,Batch Resource Cost,SGD,,MAT,,659587.1584,2137,744424824.57,VND,,,31/07/2025,,,,,,,FG
,,,,08-020,Product 08XXXX,,,,Unit Cost Adjustments,SGD,,MAT,,239373.0711,794,486813802.11,VND,,,31/07/2025,,,,,,,FG
,,,,08-018,Product 08XXXX,,,,Batch Material Cost,SGD,,MAT,,212034.9129,3467,359960326.89,VND,,,31/07/2025,,,,,,,FG
,,,,01-002,Product 01XXXX,,,,Batch Material Cost,CTD,,MAT,,142477.2681,431,212060269.77,VND,,,31/07/2025,,,,,,,FG
,,,,01-003,Product 01XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,107908.1244,3023,209097837.52,VND,,,31/07/2025,,,,,,,FG
,,,,02-013,Product 02XXXX,,,,Batch Material Cost,CTD,,MAT,,600322.0175,2170,866756241.63,VND,,,31/07/2025,,,,,,,FG
,,,,02-002,Product 02XXXX,,,,Batch Resource Cost,CTD,,MAT,,207267.5531,791,465714817.64,VND,,,31/07/2025,,,,,,,FG
,,,,03-019,Product 03XXXX,,,,Batch Material Cost,CTD,,MAT,,589232.5401,4995,635114242.74,VND,,,31/07/2025,,,,,,,FG
,,,,03-020,Product 03XXXX,,,,Batch Resource Cost,CTD,,MAT,,174301.9009,4286,406034240.88,VND,,,31/07/2025,,,,,,,FG
,,,,04-014,Product 04XXXX,,,,Batch Material Cost,CTD,,MAT,,77603.4285,3586,101719962.23,VND,,,31/07/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Resource Cost,CTD,,MAT,,112442.2354,3112,186599068.38,VND,,,31/07/2025,,,,,,,FG
,,,,05-023,Product 05XXXX,,,,Batch Resource Cost,CTD,,MAT,,207945.6197,3328,449972179.62,VND,,,31/07/2025,,,,,,,FG
,,,,05-002,Product 05XXXX,,,,Batch Material Cost,CTD,,MAT,,51319.8735,260,126744585.6,VND,,,31/07/2025,,,,,,,FG
,,,,06-026,Product 06XXXX,,,,Batch Material Cost,CTD,,MAT,,144267.1224,2459,264623250.63,VND,,,31/07/2025,,,,,,,FG
,,,,06-010,Product 06XXXX,,,,Batch Resource Cost,CTD,,MAT,,177954.5971,1750,337850043.72,VND,,,31/07/2025,,,,,,,FG
,,,,07-002,Product 07PROU,,,,Batch Material Cost,CTD,,MAT,,233851.9282,3340,350484663.12,VND,,,31/07/2025,,,,,,,FG
,,,,07-014,Product 07PROU,,,,Batch Resource Cost,CTD,,MAT,,885782.3517,3727,798843433.03,VND,,,31/07/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,CTD,,MAT,,235002.3624,2283,563159339.57,VND,,,31/07/2025,,,,,,,FG
,,,,07-006,Product 07XXXX,,,,Unit Cost Adjustments,CTD,,MAT,,222480.0593,4072,418754158.45,VND,,,31/07/2025,,,,,,,FG
,,,,08-006,Product 08XXXX,,,,Batch Material Cost,CTD,,MAT,,266410.2708,2558,419522366.45,VND,,,31/07/2025,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Batch Resource Cost,CTD,,MAT,,114526.7227,3803,203870107.19,VND,,,31/07/2025,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Material Cost,BDD,,MAT,,64909.5283,4092,159894119.47,VND,,,31/07/2025,,,,,,,FG
,,,,01-013,Product 01XXXX,,,,Batch Resource Cost,BDD,,MAT,,150219.2335,1039,256572967.46,VND,,,31/07/2025,,,,,,,FG
,,,,02-006,Product 02XXXX,,,,Batch Resource Cost,BDD,,MAT,,57466.5095,1464,79877178.79,VND,,,31/07/2025,,,,,,,FG
,,,,02-001,Product 02XXXX,,,,Batch Material Cost,BDD,,MAT,,237141.7459,2581,557717065.16,VND,,,31/07/2025,,,,,,,FG
,,,,03-029,Product 03XXXX,,,,Batch Material Cost,BDD,,MAT,,199758.8689,2183,405567210.5,VND,,,31/07/2025,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Batch Resource Cost,BDD,,MAT,,177899.3456,1002,272469596.35,VND,,,31/07/2025,,,,,,,FG
,,,,04-022,Product 04XXXX,,,,Batch Material Cost,BDD,,MAT,,302725.0893,1001,318146930.26,VND,,,31/07/2025,,,,,,,FG
,,,,04-006,Product 04XXXX,,,,Batch Resource Cost,BDD,,MAT,,386385.4654,3680,744817471.94,VND,,,31/07/2025,,,,,,,FG
,,,,05-012,Product 05XXXX,,,,Batch Material Cost,BDD,,MAT,,152667.9255,2291,356147981.48,VND,,,31/07/2025,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Batch Resource Cost,BDD,,MAT,,101976.3738,3197,154606308.82,VND,,,31/07/2025,,,,,,,FG
,,,,06-024,Product 06XXXX,,,,Batch Resource Cost,BDD,,MAT,,286595.6019,1625,707175674.6,VND,,,31/07/2025,,,,,,,FG
,,,,06-016,Product 06XXXX,,,,Batch Material Cost,BDD,,MAT,,265800.049,4270,560058066.45,VND,,,31/07/2025,,,,,,,FG
,,,,07-017,Product 07PROU,,,,Batch Material Cost,BDD,,MAT,,88408.4163,3211,118992084.19,VND,,,31/07/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Batch Resource Cost,BDD,,MAT,,570745.362,191,693419097.29,VND,,,31/07/2025,,,,,,,FG
,,,,07-003,Product 07XXXX,,,,Batch Resource Cost,BDD,,MAT,,493999.0143,1473,528437557.29,VND,,,31/07/2025,,,,,,,FG
,,,,07-025,Product 07XXXX,,,,Batch Material Cost,BDD,,MAT,,151198.0022,4760,240983776.92,VND,,,31/07/2025,,,,,,,FG
,,,,08-021,Product 08XXXX,,,,Batch Material Cost,BDD,,MAT,,65644.1767,1501,68030872.22,VND,,,31/07/2025,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Batch Resource Cost,BDD,,MAT,,640659.9282,2315,672722514.63,VND,,,31/07/2025,,,,,,,FG
,,,,01-013,Product 01XXXX,,,,Batch Material Cost,NAD,,MAT,,205024.8484,1412,304871438.74,VND,,,31/07/2025,,,,,,,FG
,,,,01-016,Product 01XXXX,,,,Batch Resource Cost,NAD,,MAT,,53476.6331,1149,78700025.16,VND,,,31/07/2025,,,,,,,FG
,,,,02-015,Product 02XXXX,,,,Batch Material Cost,NAD,,MAT,,554956.1428,4713,680297581.36,VND,,,31/07/2025,,,,,,,FG
,,,,02-021,Product 02XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,632174.6216,1845,731784665.99,VND,,,31/07/2025,,,,,,,FG
,,,,03-010,Product 03XXXX,,,,Batch Material Cost,NAD,,MAT,,276633.8187,1433,646563146.52,VND,,,31/07/2025,,,,,,,FG
,,,,03-025,Product 03XXXX,,,,Batch Resource Cost,NAD,,MAT,,410628.6085,4210,681106024.74,VND,,,31/07/2025,,,,,,,FG
,,,,04-029,Product 04XXXX,,,,Unit Cost Adjustments,NAD,,MAT,,108037.8675,1634,244283538.77,VND,,,31/07/2025,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Material Cost,NAD,,MAT,,202149.6078,4154,250452252.17,VND,,,31/07/2025,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Batch Material Cost,NAD,,MAT,,183496.9153,3644,216288179.2,VND,,,31/07/2025,,,,,,,FG
,,,,05-014,Product 05XXXX,,,,Batch Resource Cost,NAD,,MAT,,500220.6033,3258,585402210.79,VND,,,31/07/2025,,,,,,,FG
,,,,06-004,Product 06XXXX,,,,Batch Material Cost,NAD,,MAT,,741796.8994,1101,715239302.99,VND,,,31/07/2025,,,,,,,FG
,,,,06-012,Product 06XXXX,,,,Batch Resource Cost,NAD,,MAT,,529484.2314,3193,753032966.95,VND,,,31/07/2025,,,,,,,FG
,,,,07-023,Product 07PROU,,,,Batch Material Cost,NAD,,MAT,,91348.3788,3587,221632273.96,VND,,,31/07/2025,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Resource Cost,NAD,,MAT,,617931.3895,4178,867005067.55,VND,,,31/07/2025,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Resource Cost,NAD,,MAT,,580333.1155,4185,646522522.0,VND,,,31/07/2025,,,,,,,FG
,,,,07-007,Product 07XXXX,,,,Batch Material Cost,NAD,,MAT,,521882.4269,2482,438923642.05,VND,,,31/07/2025,,,,,,,FG
,,,,08-001,Product 08XXXX,,,,Batch Material Cost,NAD,,MAT,,319617.7277,4401,650738290.14,VND,,,31/07/2025,,,,,,,FG
,,,,08-007,Product 08XXXX,,,,Batch Resource Cost,NAD,,MAT,,162383.2519,444,402209932.81,VND,,,31/07/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Batch Material Cost,TSD,,MAT,,121088.8325,3094,186659155.57,VND,,,31/07/2025,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Resource Cost,TSD,,MAT,,306324.1629,835,731062510.77,VND,,,31/07/2025,,,,,,,FG
,,,,02-024,Product 02XXXX,,,,Batch Material Cost,TSD,,MAT,,138420.1124,1954,313498623.82,VND,,,31/07/2025,,,,,,,FG
,,,,02-016,Product 02XXXX,,,,Batch Resource Cost,TSD,,MAT,,156693.8815,843,363596555.96,VND,,,31/07/2025,,,,,,,FG
,,,,03-013,Product 03XXXX,,,,Batch Material Cost,TSD,,MAT,,331393.9748,3392,607360221.53,VND,,,31/07/2025,,,,,,,FG
,,,,03-012,Product 03XXXX,,,,Batch Resource Cost,TSD,,MAT,,832330.9833,157,754812713.8,VND,,,31/07/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Material Cost,TSD,,MAT,,1043125.0875,3322,898145616.21,VND,,,31/07/2025,,,,,,,FG
,,,,04-007,Product 04XXXX,,,,Batch Resource Cost,TSD,,MAT,,516075.374,659,784852782.96,VND,,,31/07/2025,,,,,,,FG
,,,,05-025,Product 05XXXX,,,,Batch Resource Cost,TSD,,MAT,,166677.9805,1342,151949457.94,VND,,,31/07/2025,,,,,,,FG
,,,,05-026,Product 05XXXX,,,,Batch Material Cost,TSD,,MAT,,247625.5974,1374,340867290.34,VND,,,31/07/2025,,,,,,,FG
,,,,06-009,Product 06XXXX,,,,Batch Material Cost,TSD,,MAT,,308905.3758,4158,526255076.4,VND,,,31/07/2025,,,,,,,FG
,,,,06-010,Product 06XXXX,,,,Value Adjustments,TSD,,MAT,,541067.8544,1856,463753814.55,VND,,,31/07/2025,,,,,,,FG
,,,,07-019,Product 07PROU,,,,Batch Material Cost,TSD,,MAT,,342211.9174,1126,363599198.32,VND,,,31/07/2025,,,,,,,FG
,,,,07-006,Product 07PROU,,,,Batch Resource Cost,TSD,,MAT,,163773.5466,4552,392004883.95,VND,,,31/07/2025,,,,,,,FG
,,,,07-014,Product 07XXXX,,,,Batch Material Cost,TSD,,MAT,,62797.5196,4707,112246351.88,VND,,,31/07/2025,,,,,,,FG
,,,,07-015,Product 07XXXX,,,,Batch Resource Cost,TSD,,MAT,,595848.7463,309,639664906.17,VND,,,31/07/2025,,,,,,,FG
,,,,08-025,Product 08XXXX,,,,Value Adjustments,TSD,,MAT,,635610.0852,1427,709695497.71,VND,,,31/07/2025,,,,,,,FG
,,,,08-022,Product 08XXXX,,,,Batch Material Cost,TSD,,MAT,,462836.0528,2557,614879543.2,VND,,,31/07/2025,,,,,,,FG
,,,,01-002,Product 01XXXX,,,,Batch Material Cost,GKD,,MAT,,147806.3638,3939,289974128.51,VND,,,31/07/2025,,,,,,,FG
,,,,01-022,Product 01XXXX,,,,Batch Resource Cost,GKD,,MAT,,431041.3082,4412,627994410.37,VND,,,31/07/2025,,,,,,,FG
,,,,02-008,Product 02XXXX,,,,Batch Material Cost,GKD,,MAT,,294364.6128,3641,632635938.5,VND,,,31/07/2025,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Resource Cost,GKD,,MAT,,218416.6414,4045,400129415.68,VND,,,31/07/2025,,,,,,,FG
,,,,03-019,Product 03XXXX,,,,Batch Material Cost,GKD,,MAT,,241462.231,4082,603430024.93,VND,,,31/07/2025,,,,,,,FG
,,,,03-007,Product 03XXXX,,,,Unit Cost Adjustments,GKD,,MAT,,175236.3043,445,233736513.31,VND,,,31/07/2025,,,,,,,FG
,,,,04-012,Product 04XXXX,,,,Batch Resource Cost,GKD,,MAT,,213919.7086,2124,274143113.49,VND,,,31/07/2025,,,,,,,FG
,,,,04-010,Product 04XXXX,,,,Batch Material Cost,GKD,,MAT,,277384.3325,4445,603982846.71,VND,,,31/07/2025,,,,,,,FG
,,,,05-015,Product 05XXXX,,,,Batch Resource Cost,GKD,,MAT,,403644.7134,3956,777290996.94,VND,,,31/07/2025,,,,,,,FG
,,,,05-017,Product 05XXXX,,,,Value Adjustments,GKD,,MAT,,351285.502,4378,721864404.76,VND,,,31/07/2025,,,,,,,FG
,,,,06-008,Product 06XXXX,,,,Batch Material Cost,GKD,,MAT,,123408.6499,4005,275023622.9,VND,,,31/07/2025,,,,,,,FG
,,,,06-021,Product 06XXXX,,,,Batch Resource Cost,GKD,,MAT,,256027.9706,717,409320748.19,VND,,,31/07/2025,,,,,,,FG
,,,,07-011,Product 07PROU,,,,Value Adjustments,GKD,,MAT,,173033.0416,2391,362661482.26,VND,,,31/07/2025,,,,,,,FG
,,,,07-012,Product 07PROU,,,,Batch Material Cost,GKD,,MAT,,291307.9943,1507,428854077.83,VND,,,31/07/2025,,,,,,,FG
,,,,07-004,Product 07XXXX,,,,Batch Resource Cost,GKD,,MAT,,52816.2899,2915,82651986.37,VND,,,31/07/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Value Adjustments,GKD,,MAT,,252907.6951,3578,257465584.82,VND,,,31/07/2025,,,,,,,FG
,,,,08-012,Product 08XXXX,,,,Value Adjustments,GKD,,MAT,,326463.8085,330,392311274.82,VND,,,31/07/2025,,,,,,,FG
,,,,08-004,Product 08XXXX,,,,Batch Material Cost,GKD,,MAT,,306544.207,3852,610104262.02,VND,,,31/07/2025,,,,,,,FG
,,,,01-004,Product 01XXXX,,,,Batch Resource Cost,DND,,MAT,,65866.507,2707,154809922.02,VND,,,31/07/2025,,,,,,,FG
,,,,01-017,Product 01XXXX,,,,Batch Material Cost,DND,,MAT,,132238.4993,1594,266312860.21,VND,,,31/07/2025,,,,,,,FG
,,,,02-027,Product 02XXXX,,,,Batch Material Cost,DND,,MAT,,954064.3917,4165,774917836.83,VND,,,31/07/2025,,,,,,,FG
,,,,02-026,Product 02XXXX,,,,Batch Resource Cost,DND,,MAT,,289007.6585,3745,646034711.41,VND,,,31/07/2025,,,,,,,FG
,,,,03-005,Product 03XXXX,,,,Batch Material Cost,DND,,MAT,,481311.0124,2754,548392340.3,VND,,,31/07/2025,,,,,,,FG
,,,,03-003,Product 03XXXX,,,,Batch Resource Cost,DND,,MAT,,185458.5347,4215,392522971.97,VND,,,31/07/2025,,,,,,,FG
,,,,04-024,Product 04XXXX,,,,Batch Resource Cost,DND,,MAT,,431314.2741,3680,684901752.65,VND,,,31/07/2025,,,,,,,FG
,,,,04-010,Product 04XXXX,,,,Batch Material Cost,DND,,MAT,,444836.161,2014,862418217.95,VND,,,31/07/2025,,,,,,,FG
,,,,05-011,Product 05XXXX,,,,Batch Material Cost,DND,,MAT,,436590.9591,3850,811735822.83,VND,,,31/07/2025,,,,,,,FG
,,,,05-009,Product 05XXXX,,,,Unit Cost Adjustments,DND,,MAT,,317387.5518,3359,445321329.43,VND,,,31/07/2025,,,,,,,FG
,,,,06-019,Product 06XXXX,,,,Batch Material Cost,DND,,MAT,,176864.6003,720,398210300.43,VND,,,31/07/2025,,,,,,,FG
,,,,06-025,Product 06XXXX,,,,Batch Resource Cost,DND,,MAT,,285077.0499,4842,553635716.1,VND,,,31/07/2025,,,,,,,FG
,,,,07-005,Product 07PROU,,,,Batch Material Cost,DND,,MAT,,334750.9569,360,297597830.65,VND,,,31/07/2025,,,,,,,FG
,,,,07-008,Product 07PROU,,,,Batch Resource Cost,DND,,MAT,,261621.7086,2645,361788523.93,VND,,,31/07/2025,,,,,,,FG
,,,,07-009,Product 07XXXX,,,,Batch Material Cost,DND,,MAT,,442667.8099,644,562578830.09,VND,,,31/07/2025,,,,,,,FG
,,,,07-005,Product 07XXXX,,,,Unit Cost Adjustments,DND,,MAT,,22705.1489,4583,51276290.61,VND,,,31/07/2025,,,,,,,FG
,,,,08-026,Product 08XXXX,,,,Batch Material Cost,DND,,MAT,,440507.741,2043,766704904.17,VND,,,31/07/2025,,,,,,,FG
,,,,08-019,Product 08XXXX,,,,Value Adjustments,DND,,MAT,,272823.8745,3877,267558718.25,VND,,,31/07/2025,,,,,,,FG
,,,,01-006,Product 01XXXX,,,,Batch Material Cost,SBD,,MAT,,451640.2502,3230,586525662.05,VND,,,31/07/2025,,,,,,,FG
,,,,01-008,Product 01XXXX,,,,Batch Resource Cost,SBD,,MAT,,66009.3849,2753,131697133.06,VND,,,31/07/2025,,,,,,,FG
,,,,02-015,Product 02XXXX,,,,Batch Material Cost,SBD,,MAT,,403406.1729,488,394920203.68,VND,,,31/07/2025,,,,,,,FG
,,,,02-023,Product 02XXXX,,,,Batch Resource Cost,SBD,,MAT,,53676.8111,3757,60935396.25,VND,,,31/07/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,SBD,,MAT,,153978.0775,4668,125398132.14,VND,,,31/07/2025,,,,,,,FG
,,,,03-012,Product 03XXXX,,,,Batch Resource Cost,SBD,,MAT,,289952.2391,3675,553040806.52,VND,,,31/07/2025,,,,,,,FG
,,,,04-006,Product 04XXXX,,,,Batch Material Cost,SBD,,MAT,,508168.2829,4675,509400501.65,VND,,,31/07/2025,,,,,,,FG
,,,,04-010,Product 04XXXX,,,,Batch Resource Cost,SBD,,MAT,,536943.1703,3692,545859853.7,VND,,,31/07/2025,,,,,,,FG
,,,,05-007,Product 05XXXX,,,,Batch Resource Cost,SBD,,MAT,,209313.6904,4418,251591137.34,VND,,,31/07/2025,,,,,,,FG
,,,,05-019,Product 05XXXX,,,,Value Adjustments,SBD,,MAT,,138096.5913,3258,127353976.74,VND,,,31/07/2025,,,,,,,FG
,,,,06-026,Product 06XXXX,,,,Batch Material Cost,SBD,,MAT,,253986.3106,4511,628211056.4,VND,,,31/07/2025,,,,,,,FG
,,,,06-027,Product 06XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,480996.2595,560,821358918.55,VND,,,31/07/2025,,,,,,,FG
,,,,07-025,Product 07PROU,,,,Batch Material Cost,SBD,,MAT,,263107.2582,1914,515772451.9,VND,,,31/07/2025,,,,,,,FG
,,,,07-026,Product 07PROU,,,,Batch Resource Cost,SBD,,MAT,,142242.9745,3593,289104555.69,VND,,,31/07/2025,,,,,,,FG
,,,,07-012,Product 07XXXX,,,,Batch Material Cost,SBD,,MAT,,73894.201,4670,181081472.64,VND,,,31/07/2025,,,,,,,FG
,,,,07-028,Product 07XXXX,,,,Batch Resource Cost,SBD,,MAT,,292748.9432,2947,695478612.85,VND,,,31/07/2025,,,,,,,FG
,,,,08-029,Product 08XXXX,,,,Unit Cost Adjustments,SBD,,MAT,,553382.3716,3289,727484158.88,VND,,,31/07/2025,,,,,,,FG
,,,,08-027,Product 08XXXX,,,,Batch Material Cost,SBD,,MAT,,274799.2846,1724,573505812.43,VND,,,31/07/2025,,,,,,,FG
,,,,01-023,Product 01XXXX,,,,Batch Material Cost,VND,,MAT,,317799.0945,4007,377501257.64,VND,,,31/07/2025,,,,,,,FG
,,,,01-012,Product 01XXXX,,,,Unit Cost Adjustments,VND,,MAT,,169281.1092,590,138363890.86,VND,,,31/07/2025,,,,,,,FG
,,,,02-020,Product 02XXXX,,,,Batch Material Cost,VND,,MAT,,287333.7449,3291,364032086.16,VND,,,31/07/2025,,,,,,,FG
,,,,02-006,Product 02XXXX,,,,Batch Resource Cost,VND,,MAT,,402104.9404,3825,650282812.39,VND,,,31/07/2025,,,,,,,FG
,,,,03-026,Product 03XXXX,,,,Batch Material Cost,VND,,MAT,,144816.2037,4528,200987392.7,VND,,,31/07/2025,,,,,,,FG
,,,,03-014,Product 03XXXX,,,,Unit Cost Adjustments,VND,,MAT,,298662.4274,4274,529327405.38,VND,,,31/07/2025,,,,,,,FG
,,,,04-017,Product 04XXXX,,,,Batch Material Cost,VND,,MAT,,432365.2463,4930,478978032.14,VND,,,31/07/2025,,,,,,,FG
,,,,04-028,Product 04XXXX,,,,Batch Resource Cost,VND,,MAT,,355420.2866,2440,831204182.09,VND,,,31/07/2025,,,,,,,FG
,,,,05-018,Product 05XXXX,,,,Batch Material Cost,VND,,MAT,,162806.4391,852,225624513.59,VND,,,31/07/2025,,,,,,,FG
,,,,05-003,Product 05XXXX,,,,Batch Resource Cost,VND,,MAT,,100161.4765,568,181159678.65,VND,,,31/07/2025,,,,,,,FG
,,,,06-001,Product 06XXXX,,,,Unit Cost Adjustments,VND,,MAT,,326374.5625,3581,646927443.72,VND,,,31/07/2025,,,,,,,FG
,,,,06-028,Product 06XXXX,,,,Batch Material Cost,VND,,MAT,,464399.5313,312,394294702.77,VND,,,31/07/2025,,,,,,,FG
,,,,07-021,Product 07PROU,,,,Batch Material Cost,VND,,MAT,,288906.8856,4693,621882232.67,VND,,,31/07/2025,,,,,,,FG
,,,,07-007,Product 07PROU,,,,Unit Cost Adjustments,VND,,MAT,,105012.5177,1626,164580944.35,VND,,,31/07/2025,,,,,,,FG
,,,,07-007,Product 07XXXX,,,,Batch Material Cost,VND,,MAT,,582557.1622,3179,577298590.24,VND,,,31/07/2025,,,,,,,FG
