P_RESP_ID,P_ORGANIZATION_CODE,P_PERIOD,P_CATEGORY_SET_NAME,P_ITEM_TYPE,P_BATCH_STATUS,P_ITEM_FROM,P_ITEM_TO,PERIOD,OPERATING_UNIT,ORGANIZATION_NAME,ITEM_TYPE,CATEGORY,CAT,ITEM,ITEM_DESCRIPTION,UOM,QTY,QTY_KG,ACC_QTY,ACC_QTY_KG,SUM_QTY_PER_CAT,SUM_QTY_KG_PER_CAT,SUM_ACC_QTY_PER_CAT,SUM_ACC_QTY_KG_PER_CAT,SUM_QTY_KG_PER_ORG,SUM_ACC_QTY_KG_PER_ORG,XDO_USER_NAME
,,2024-08-31,,,,,,2024-08-31,FAC-D-Unit-252,Factory D NM,FG,,,04-014,Product 04-014,KG,43629.0,21814.47,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-D-Unit-252,Factory D NM,FG,,,02-007,Product 02-007,KG,99246.0,49623.18,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-E-Unit-246,Factory E NM,FG,,,01-007,Product 01-007,KG,63782.0,31890.9,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-E-Unit-246,Factory E NM,FG,,,06-015,Product 06-015,KG,81068.0,40533.77,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-E-Unit-246,Factory E NM,FG,,,03-003,Product 03-003,KG,96698.0,48349.22,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-E-Unit-246,Factory E NM,FG,,,06-013,Product 06-013,KG,46550.0,23275.21,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-E-Unit-246,Factory E NM,FG,,,06-005,Product 06-005,KG,79049.0,39524.69,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-F-Unit-249,Factory F NM,FG,,,04-007,Product 04-007,KG,72489.0,36244.29,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-F-Unit-249,Factory F NM,FG,,,04-008,Product 04-008,KG,46955.0,23477.48,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-F-Unit-249,Factory F NM,FG,,,03-006,Product 03-006,KG,45451.0,22725.29,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-F-Unit-249,Factory F NM,FG,,,03-015,Product 03-015,KG,61247.0,30623.58,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-F-Unit-249,Factory F NM,FG,,,03-011,Product 03-011,KG,17412.0,8705.91,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-G-Unit-245,Factory G NM,FG,,,02-003,Product 02-003,KG,59808.0,29904.24,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-G-Unit-245,Factory G NM,FG,,,03-003,Product 03-003,KG,70986.0,35493.2,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-G-Unit-245,Factory G NM,FG,,,05-004,Product 05-004,KG,9668.0,4833.75,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-G-Unit-245,Factory G NM,FG,,,04-005,Product 04-005,KG,56518.0,28259.07,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-G-Unit-245,Factory G NM,FG,,,07-014,Product 07-014,KG,29060.0,14530.08,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-H-Unit-241,Factory H NM,FG,,,03-006,Product 03-006,KG,18452.0,9226.19,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-H-Unit-241,Factory H NM,FG,,,01-014,Product 01-014,KG,21971.0,10985.44,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-H-Unit-241,Factory H NM,FG,,,04-010,Product 04-010,KG,80070.0,40034.81,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-H-Unit-241,Factory H NM,FG,,,08-006,Product 08-006,KG,28656.0,14328.15,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-H-Unit-241,Factory H NM,FG,,,06-012,Product 06-012,KG,80002.0,40000.86,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-I-Unit-247,Factory I NM,FG,,,02-010,Product 02-010,KG,65941.0,32970.45,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-I-Unit-247,Factory I NM,FG,,,08-014,Product 08-014,KG,22079.0,11039.47,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-I-Unit-247,Factory I NM,FG,,,03-009,Product 03-009,KG,48106.0,24052.78,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-I-Unit-247,Factory I NM,FG,,,08-015,Product 08-015,KG,98049.0,49024.54,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-I-Unit-247,Factory I NM,FG,,,04-006,Product 04-006,KG,21138.0,10569.07,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-J-Unit-242,Factory J NM,FG,,,01-004,Product 01-004,KG,65717.0,32858.44,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-J-Unit-242,Factory J NM,FG,,,03-005,Product 03-005,KG,56246.0,28122.92,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-J-Unit-242,Factory J NM,FG,,,01-002,Product 01-002,KG,9642.0,4820.75,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-J-Unit-242,Factory J NM,FG,,,03-004,Product 03-004,KG,53600.0,26799.8,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-J-Unit-242,Factory J NM,FG,,,04-002,Product 04-002,KG,79537.0,39768.3,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-K-Unit-243,Factory K NM,FG,,,06-003,Product 06-003,KG,35322.0,17661.18,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-K-Unit-243,Factory K NM,FG,,,02-001,Product 02-001,KG,91868.0,45934.19,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-K-Unit-243,Factory K NM,FG,,,04-010,Product 04-010,KG,76009.0,38004.42,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-K-Unit-243,Factory K NM,FG,,,06-005,Product 06-005,KG,66216.0,33108.19,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-K-Unit-243,Factory K NM,FG,,,02-009,Product 02-009,KG,26895.0,13447.36,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-L-Unit-248,Factory L NM,FG,,,01-010,Product 01-010,KG,61125.0,30562.55,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-L-Unit-248,Factory L NM,FG,,,07-009,Product 07-009,KG,70093.0,35046.46,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-L-Unit-248,Factory L NM,FG,,,02-002,Product 02-002,KG,38741.0,19370.58,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-L-Unit-248,Factory L NM,FG,,,01-015,Product 01-015,KG,44183.0,22091.46,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-L-Unit-248,Factory L NM,FG,,,04-001,Product 04-001,KG,22353.0,11176.42,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-M-Unit-250,Factory M NM,FG,,,01-009,Product 01-009,KG,98645.0,49322.67,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-M-Unit-250,Factory M NM,FG,,,03-013,Product 03-013,KG,16961.0,8480.43,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-M-Unit-250,Factory M NM,FG,,,03-011,Product 03-011,KG,37918.0,18959.08,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-M-Unit-250,Factory M NM,FG,,,04-006,Product 04-006,KG,21506.0,10753.18,,,,,,,,,
,,2024-08-31,,,,,,2024-08-31,FAC-M-Unit-250,Factory M NM,FG,,,04-010,Product 04-010,KG,23898.0,11949.24,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-A-Unit-240,Factory A NM,FG,,,04-001,Product 04-001,KG,26024.0,13012.25,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-A-Unit-240,Factory A NM,FG,,,08-002,Product 08-002,KG,41034.0,20517.19,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-A-Unit-240,Factory A NM,FG,,,04-010,Product 04-010,KG,34253.0,17126.66,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-A-Unit-240,Factory A NM,FG,,,06-007,Product 06-007,KG,77578.0,38788.85,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-A-Unit-240,Factory A NM,FG,,,06-014,Product 06-014,KG,91814.0,45906.8,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-B-Unit-251,Factory B NM,FG,,,04-012,Product 04-012,KG,12169.0,6084.63,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-B-Unit-251,Factory B NM,FG,,,07-004,Product 07-004,KG,19507.0,9753.45,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-B-Unit-251,Factory B NM,FG,,,03-012,Product 03-012,KG,82713.0,41356.56,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-B-Unit-251,Factory B NM,FG,,,07-003,Product 07-003,KG,12204.0,6102.11,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-B-Unit-251,Factory B NM,FG,,,07-006,Product 07-006,KG,47759.0,23879.44,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-C-Unit-244,Factory C NM,FG,,,04-007,Product 04-007,KG,23650.0,11824.97,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-C-Unit-244,Factory C NM,FG,,,08-008,Product 08-008,KG,67680.0,33839.76,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-C-Unit-244,Factory C NM,FG,,,03-003,Product 03-003,KG,91644.0,45821.89,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-C-Unit-244,Factory C NM,FG,,,05-004,Product 05-004,KG,36119.0,18059.71,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-C-Unit-244,Factory C NM,FG,,,03-005,Product 03-005,KG,28700.0,14349.96,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-D-Unit-252,Factory D NM,FG,,,04-013,Product 04-013,KG,91652.0,45826.22,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-D-Unit-252,Factory D NM,FG,,,06-015,Product 06-015,KG,76872.0,38436.08,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-D-Unit-252,Factory D NM,FG,,,07-013,Product 07-013,KG,13111.0,6555.65,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-D-Unit-252,Factory D NM,FG,,,07-001,Product 07-001,KG,22795.0,11397.67,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-D-Unit-252,Factory D NM,FG,,,04-007,Product 04-007,KG,62893.0,31446.4,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-E-Unit-246,Factory E NM,FG,,,08-004,Product 08-004,KG,64003.0,32001.61,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-E-Unit-246,Factory E NM,FG,,,07-004,Product 07-004,KG,23401.0,11700.72,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-E-Unit-246,Factory E NM,FG,,,02-002,Product 02-002,KG,65459.0,32729.3,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-E-Unit-246,Factory E NM,FG,,,01-011,Product 01-011,KG,92457.0,46228.58,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-E-Unit-246,Factory E NM,FG,,,05-002,Product 05-002,KG,2484.0,1242.07,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-F-Unit-249,Factory F NM,FG,,,07-009,Product 07-009,KG,83456.0,41728.21,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-F-Unit-249,Factory F NM,FG,,,03-002,Product 03-002,KG,32663.0,16331.26,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-F-Unit-249,Factory F NM,FG,,,08-002,Product 08-002,KG,68797.0,34398.72,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-F-Unit-249,Factory F NM,FG,,,01-001,Product 01-001,KG,31817.0,15908.41,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-F-Unit-249,Factory F NM,FG,,,01-014,Product 01-014,KG,74426.0,37212.98,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-G-Unit-245,Factory G NM,FG,,,07-007,Product 07-007,KG,90336.0,45168.04,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-G-Unit-245,Factory G NM,FG,,,03-008,Product 03-008,KG,30585.0,15292.52,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-G-Unit-245,Factory G NM,FG,,,04-012,Product 04-012,KG,17264.0,8631.9,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-G-Unit-245,Factory G NM,FG,,,08-006,Product 08-006,KG,16611.0,8305.53,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-G-Unit-245,Factory G NM,FG,,,04-014,Product 04-014,KG,49474.0,24736.83,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-H-Unit-241,Factory H NM,FG,,,06-009,Product 06-009,KG,65600.0,32800.13,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-H-Unit-241,Factory H NM,FG,,,06-007,Product 06-007,KG,21496.0,10748.09,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-H-Unit-241,Factory H NM,FG,,,07-013,Product 07-013,KG,40918.0,20459.03,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-H-Unit-241,Factory H NM,FG,,,02-014,Product 02-014,KG,8980.0,4489.98,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-H-Unit-241,Factory H NM,FG,,,05-006,Product 05-006,KG,46264.0,23132.01,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-I-Unit-247,Factory I NM,FG,,,01-008,Product 01-008,KG,89453.0,44726.48,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-I-Unit-247,Factory I NM,FG,,,08-002,Product 08-002,KG,7044.0,3521.87,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-I-Unit-247,Factory I NM,FG,,,05-014,Product 05-014,KG,53661.0,26830.57,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-I-Unit-247,Factory I NM,FG,,,03-011,Product 03-011,KG,12528.0,6263.8,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-I-Unit-247,Factory I NM,FG,,,08-008,Product 08-008,KG,21673.0,10836.37,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-J-Unit-242,Factory J NM,FG,,,06-007,Product 06-007,KG,38175.0,19087.66,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-J-Unit-242,Factory J NM,FG,,,04-013,Product 04-013,KG,50893.0,25446.73,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-J-Unit-242,Factory J NM,FG,,,03-007,Product 03-007,KG,22723.0,11361.52,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-J-Unit-242,Factory J NM,FG,,,01-007,Product 01-007,KG,18967.0,9483.7,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-J-Unit-242,Factory J NM,FG,,,07-011,Product 07-011,KG,51825.0,25912.41,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-K-Unit-243,Factory K NM,FG,,,06-011,Product 06-011,KG,76958.0,38479.25,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-K-Unit-243,Factory K NM,FG,,,07-014,Product 07-014,KG,46425.0,23212.27,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-K-Unit-243,Factory K NM,FG,,,01-011,Product 01-011,KG,40119.0,20059.61,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-K-Unit-243,Factory K NM,FG,,,03-010,Product 03-010,KG,69562.0,34781.15,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-K-Unit-243,Factory K NM,FG,,,05-005,Product 05-005,KG,28093.0,14046.43,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-L-Unit-248,Factory L NM,FG,,,02-003,Product 02-003,KG,97428.0,48714.21,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-L-Unit-248,Factory L NM,FG,,,02-009,Product 02-009,KG,70123.0,35061.42,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-L-Unit-248,Factory L NM,FG,,,08-003,Product 08-003,KG,50191.0,25095.6,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-L-Unit-248,Factory L NM,FG,,,06-010,Product 06-010,KG,78138.0,39068.8,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-L-Unit-248,Factory L NM,FG,,,03-009,Product 03-009,KG,74273.0,37136.35,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-M-Unit-250,Factory M NM,FG,,,04-015,Product 04-015,KG,12140.0,6070.1,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-M-Unit-250,Factory M NM,FG,,,08-015,Product 08-015,KG,56222.0,28111.03,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-M-Unit-250,Factory M NM,FG,,,03-003,Product 03-003,KG,82793.0,41396.42,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-M-Unit-250,Factory M NM,FG,,,06-003,Product 06-003,KG,37518.0,18759.03,,,,,,,,,
,,2024-09-30,,,,,,2024-09-30,FAC-M-Unit-250,Factory M NM,FG,,,08-005,Product 08-005,KG,76776.0,38387.88,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-A-Unit-240,Factory A NM,FG,,,08-013,Product 08-013,KG,61351.0,30675.59,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-A-Unit-240,Factory A NM,FG,,,02-007,Product 02-007,KG,83979.0,41989.58,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-A-Unit-240,Factory A NM,FG,,,07-007,Product 07-007,KG,38491.0,19245.49,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-A-Unit-240,Factory A NM,FG,,,04-011,Product 04-011,KG,46630.0,23315.0,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-A-Unit-240,Factory A NM,FG,,,02-008,Product 02-008,KG,70475.0,35237.68,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-B-Unit-251,Factory B NM,FG,,,05-013,Product 05-013,KG,48270.0,24134.97,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-B-Unit-251,Factory B NM,FG,,,06-015,Product 06-015,KG,17292.0,8645.79,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-B-Unit-251,Factory B NM,FG,,,02-004,Product 02-004,KG,2757.0,1378.53,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-B-Unit-251,Factory B NM,FG,,,02-009,Product 02-009,KG,35710.0,17854.82,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-B-Unit-251,Factory B NM,FG,,,08-015,Product 08-015,KG,75646.0,37822.94,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-C-Unit-244,Factory C NM,FG,,,03-002,Product 03-002,KG,16221.0,8110.33,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-C-Unit-244,Factory C NM,FG,,,03-013,Product 03-013,KG,43266.0,21633.17,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-C-Unit-244,Factory C NM,FG,,,08-003,Product 08-003,KG,6872.0,3436.2,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-C-Unit-244,Factory C NM,FG,,,06-012,Product 06-012,KG,66181.0,33090.27,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-C-Unit-244,Factory C NM,FG,,,08-006,Product 08-006,KG,9595.0,4797.31,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-D-Unit-252,Factory D NM,FG,,,04-015,Product 04-015,KG,40367.0,20183.39,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-D-Unit-252,Factory D NM,FG,,,08-015,Product 08-015,KG,82484.0,41242.06,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-D-Unit-252,Factory D NM,FG,,,05-005,Product 05-005,KG,21335.0,10667.61,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-D-Unit-252,Factory D NM,FG,,,04-013,Product 04-013,KG,6721.0,3360.31,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-D-Unit-252,Factory D NM,FG,,,07-004,Product 07-004,KG,78604.0,39302.22,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-E-Unit-246,Factory E NM,FG,,,06-008,Product 06-008,KG,95948.0,47974.21,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-E-Unit-246,Factory E NM,FG,,,04-003,Product 04-003,KG,95517.0,47758.63,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-E-Unit-246,Factory E NM,FG,,,06-011,Product 06-011,KG,62696.0,31347.88,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-E-Unit-246,Factory E NM,FG,,,08-003,Product 08-003,KG,73361.0,36680.53,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-E-Unit-246,Factory E NM,FG,,,03-003,Product 03-003,KG,70542.0,35271.02,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-F-Unit-249,Factory F NM,FG,,,06-003,Product 06-003,KG,17887.0,8943.36,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-F-Unit-249,Factory F NM,FG,,,05-005,Product 05-005,KG,62673.0,31336.62,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-F-Unit-249,Factory F NM,FG,,,04-001,Product 04-001,KG,51548.0,25774.13,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-F-Unit-249,Factory F NM,FG,,,06-006,Product 06-006,KG,31897.0,15948.51,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-F-Unit-249,Factory F NM,FG,,,06-015,Product 06-015,KG,73298.0,36649.2,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-G-Unit-245,Factory G NM,FG,,,08-015,Product 08-015,KG,33932.0,16965.89,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-G-Unit-245,Factory G NM,FG,,,04-008,Product 04-008,KG,12293.0,6146.38,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-G-Unit-245,Factory G NM,FG,,,05-014,Product 05-014,KG,44174.0,22087.13,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-G-Unit-245,Factory G NM,FG,,,04-005,Product 04-005,KG,79010.0,39504.86,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-G-Unit-245,Factory G NM,FG,,,06-003,Product 06-003,KG,46143.0,23071.32,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-H-Unit-241,Factory H NM,FG,,,08-001,Product 08-001,KG,81327.0,40663.7,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-H-Unit-241,Factory H NM,FG,,,06-008,Product 06-008,KG,70806.0,35403.03,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-H-Unit-241,Factory H NM,FG,,,05-009,Product 05-009,KG,22613.0,11306.35,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-H-Unit-241,Factory H NM,FG,,,08-011,Product 08-011,KG,29008.0,14503.89,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-H-Unit-241,Factory H NM,FG,,,07-011,Product 07-011,KG,57541.0,28770.38,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-I-Unit-247,Factory I NM,FG,,,05-003,Product 05-003,KG,44746.0,22372.82,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-I-Unit-247,Factory I NM,FG,,,02-003,Product 02-003,KG,19351.0,9675.59,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-I-Unit-247,Factory I NM,FG,,,02-012,Product 02-012,KG,76367.0,38183.55,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-I-Unit-247,Factory I NM,FG,,,08-015,Product 08-015,KG,91687.0,45843.35,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-I-Unit-247,Factory I NM,FG,,,02-004,Product 02-004,KG,93461.0,46730.4,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-J-Unit-242,Factory J NM,FG,,,06-008,Product 06-008,KG,11845.0,5922.35,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-J-Unit-242,Factory J NM,FG,,,04-005,Product 04-005,KG,63207.0,31603.32,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-J-Unit-242,Factory J NM,FG,,,02-009,Product 02-009,KG,13075.0,6537.62,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-J-Unit-242,Factory J NM,FG,,,04-011,Product 04-011,KG,26994.0,13496.75,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-J-Unit-242,Factory J NM,FG,,,01-008,Product 01-008,KG,19431.0,9715.66,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-K-Unit-243,Factory K NM,FG,,,07-007,Product 07-007,KG,14295.0,7147.45,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-K-Unit-243,Factory K NM,FG,,,06-008,Product 06-008,KG,84114.0,42056.94,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-K-Unit-243,Factory K NM,FG,,,08-002,Product 08-002,KG,13159.0,6579.63,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-K-Unit-243,Factory K NM,FG,,,04-002,Product 04-002,KG,52302.0,26151.13,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-K-Unit-243,Factory K NM,FG,,,06-007,Product 06-007,KG,53067.0,26533.71,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-L-Unit-248,Factory L NM,FG,,,02-014,Product 02-014,KG,74920.0,37460.24,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-L-Unit-248,Factory L NM,FG,,,06-009,Product 06-009,KG,5446.0,2722.87,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-L-Unit-248,Factory L NM,FG,,,08-005,Product 08-005,KG,45619.0,22809.74,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-L-Unit-248,Factory L NM,FG,,,05-013,Product 05-013,KG,47237.0,23618.56,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-L-Unit-248,Factory L NM,FG,,,04-015,Product 04-015,KG,70229.0,35114.7,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-M-Unit-250,Factory M NM,FG,,,08-010,Product 08-010,KG,95069.0,47534.59,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-M-Unit-250,Factory M NM,FG,,,08-005,Product 08-005,KG,55810.0,27904.99,,,,,,,,,
,,2024-10-31,,,,,,2024-10-31,FAC-M-Unit-250,Factory M NM,FG,,,07-009,Product 07-009,KG,46600.0,23300.21,,,,,,,,,
